"MatchID","LeagueCode","Result","ModelPick","MarketFavorite","Correct","ActualUpset","AIScore","Confidence","UpsetIndex"
"FAI-4e222335dc0cf2baf6d1c848","JPN","D","A","H","False","True","43.7597327775676","25","75.1686359395997"
"FAI-1e941eb7d4ca495ff3f894b0","JPN","D","A","A","False","True","42.5578956463321","26","57.4421043536679"
"FAI-246bf1a958d83376739b7c62","JPN","D","A","H","False","True","38.3050379821309","14","69.4061545197108"
"FAI-ad44216ab1b8cfcbb5a9818d","JPN","D","H","H","False","True","45.2797403607653","30","54.7202596392347"
"FAI-cebca97b2f1e584b2808dbe7","JPN","A","A","H","True","True","41.3789806476318","19","68.3053417085058"
"FAI-d9587e0fe2ca262023430c77","JPN","H","H","H","True","False","47.492914983941","38","52.507085016059"
"FAI-e8b37d6f24ce17527cee17a7","JPN","H","A","A","False","True","35.2213547863806","5","64.7786452136194"
"FAI-1a0e3176ad420483fdb30bc9","JPN","A","H","H","False","True","48.5342596160429","42","51.4657403839571"
"FAI-98c08fada043335a1c63355f","JPN","A","A","A","True","False","36.0083764568502","3","63.9916235431498"
"FAI-0589263b733a4fd6487bef29","JPN","A","A","H","True","True","39.1354304434613","8","65.025554719318"
"FAI-6c8dbaf60ba715c807a72cd5","JPN","A","H","A","False","False","43.2342294263554","17","65.4833949723218"
"FAI-7ee9d2b9fc6241600ae96cfb","JPN","A","H","H","False","True","50.8706099270753","50","49.1293900729247"
"FAI-2528c867607cc33f3797e535","JPN","H","A","A","False","True","39.8999529507776","18","60.1000470492224"
"FAI-aab518f8bfeee0082b9a99c8","JPN","H","H","H","True","False","43.6344067441587","24","56.3655932558413"
"FAI-bb84a2244e1580b2d90b736d","JPN","H","H","H","True","False","48.1034000002318","37","51.8965999997682"
"FAI-8f5666aa8f6cbd4c4645b772","JPN","D","H","H","False","True","48.0409154624188","42","51.9590845375812"
"FAI-cfc51d3f0a98bf8809fc6a2e","JPN","H","H","H","True","False","49.1083576692005","46","50.8916423307995"
"FAI-d0b242444e8ece48e5ba4aac","JPN","H","H","H","True","False","47.7154334037614","34","52.2845665962386"
"FAI-e0795a587ca064571d875f2c","JPN","H","A","A","False","True","38.002871024724","10","61.997128975276"
"FAI-cbd099f92ae32b533157acf4","JPN","D","H","H","False","True","55.5072791446616","58","44.4927208553384"
"FAI-cb20115b682949a4227d2a6b","JPN","H","A","A","False","True","46.5733903751602","33","53.4266096248398"
"FAI-4bc412725185a7e3ee83aad0","JPN","D","H","H","False","True","41.0572433595295","22","58.9427566404705"
"FAI-9dea4f1b423e7c86f97f4393","JPN","H","A","A","False","True","44.9754598459317","30","55.0245401540683"
"FAI-b9aadcd78f5cff126846bc90","JPN","A","H","A","False","False","36.8888768308628","3","64.8015082240973"
"FAI-ade842848e65b6d78df2451b","JPN","H","H","H","True","False","62.0622873057277","80","37.9377126942723"
"FAI-0dff441a40c79cf826122b70","JPN","A","H","H","False","True","42.6423410870986","17","57.3576589129014"
"FAI-68a03303ef2ff71e0de5d13f","JPN","H","H","H","True","False","38.5615672411219","15","61.4384327588781"
"FAI-802c6108ad6f14ff223d96e5","JPN","H","A","A","False","True","43.5554464153281","15","56.4445535846719"
"FAI-c76e80502095813dbc1f29d5","JPN","A","H","A","False","False","46.0488919095286","29","68.6342817121115"
"FAI-4f8a1e11c70e5ac6ea7f19a0","JPN","H","H","H","True","False","38.9230352835866","13","61.0769647164134"
"FAI-827af378e02d6ceadbd1f8c7","JPN","A","H","H","False","True","59.4855824132304","69","40.5144175867696"
"FAI-739b99e84d6da9c0d2ae995d","JPN","D","A","A","False","True","36.1716108236833","3","63.8283891763167"
"FAI-e8ffebe9445ce331cd7cdd79","JPN","D","H","H","False","True","41.0499592000911","15","58.9500407999089"
"FAI-ac36f4ec658191f4d3da9269","JPN","D","A","H","False","True","39.8999529507776","18","69.0935066555905"
"FAI-620d49401f24bce5c90e6c87","JPN","H","H","H","True","False","48.1034000002318","37","51.8965999997682"
"FAI-00261c7e3fa8a5e62d8c538a","JPN","H","A","H","False","False","39.2790790961882","7","64.1391003945637"
"FAI-b8ef1a518740673c49064a5f","JPN","A","A","A","True","False","46.1614674428438","35","53.8385325571562"
"FAI-58b6e49ef24924a94ca7d9db","JPN","A","H","H","False","True","50.7837375538082","46","49.2162624461918"
"FAI-806d3d29e1c2122e96ab06b6","JPN","H","A","A","False","True","39.6000866552886","16","60.3999133447114"
"FAI-d8b68e65936137f863cbdc53","JPN","H","A","A","False","True","33.9835151766964","1","66.0164848233036"
"FAI-2a2803e3514943a0c1eb7a84","JPN","D","A","A","False","True","47.7851909342898","39","52.2148090657102"
"FAI-c55242aa444abcd1c30034ee","JPN","A","A","A","True","False","40.0629181187431","16","59.9370818812569"
"FAI-ac1a1c1c16447710b54a697d","JPN","H","H","H","True","False","50.9619812102771","46","49.0380187897229"
"FAI-56e147d26e78368f9ded8fef","JPN","A","H","A","False","False","46.6352892853693","38","74.1760405417938"
"FAI-748911d278d682f3895da080","JPN","H","H","A","True","True","44.7349331093096","32","71.417684573717"
"FAI-a7f504e22ac5c2663cf3ff1f","JPN","A","A","A","True","False","38.7797934975442","12","61.2202065024558"
"FAI-8142bf2b0bddae70d61bfb7e","JPN","H","H","H","True","False","49.7919898050991","46","50.2080101949009"
"FAI-9bef9d23c26cd99e393f43c8","JPN","D","H","H","False","True","53.8840026726917","60","46.1159973273083"
"FAI-b09c4a3b65b34db00a7a563e","JPN","A","A","H","True","True","37.7245463532172","6","65.0492817165396"
"FAI-0d4d5b994f81c96deeb41e25","JPN","H","H","H","True","False","36.8888768308628","3","63.1111231691372"
"FAI-7ef5c5ebaad11c86b3617917","JPN","H","H","H","True","False","51.6958117489512","54","48.3041882510488"
"FAI-d1ca5aef67655662543e4e04","JPN","A","H","H","False","True","41.9559570008151","19","58.0440429991849"
"FAI-c15e18b2e15af36e8bb7cd0f","JPN","A","H","H","False","True","50.413536765287","50","49.586463234713"
"FAI-fc8549887ee01edd865fe3d8","JPN","H","A","A","False","True","41.4226754575056","18","58.5773245424944"
"FAI-f9ac07d4a28b9c8347cb6876","JPN","H","H","H","True","False","40.5138404944996","12","59.4861595055004"
"FAI-7605b6cb5cf6bff119f30e51","JPN","D","A","A","False","True","38.7797934975442","12","61.2202065024558"
"FAI-22b177f5345299f35724f2ea","JPN","A","H","A","False","False","47.2574858132651","34","69.520500136875"
"FAI-1df8b848425cae5c49c6315c","JPN","A","A","H","True","True","46.3367855041882","39","73.3927089552982"
"FAI-8729f0d13e4d38e75a8232f0","JPN","H","A","A","False","True","38.5604318720695","13","61.4395681279305"
"FAI-073dbd471efa89b44c787e52","JPN","H","H","A","True","True","50.4077189605275","46","72.4405100680535"
"FAI-117c5eba05c31183ec5e638a","JPN","H","A","A","False","True","54.6151526343484","55","45.3848473656516"
"FAI-7d5002c14c7e87da8a4cd1f0","JPN","H","H","H","True","False","39.9870841245343","10","60.0129158754657"
"FAI-98a35c80e47b95bec21af63a","JPN","A","A","H","True","True","41.4989652310024","17","66.8034853852002"
"FAI-3a7956eb9b2e9b02ab7a6a1f","JPN","A","H","H","False","True","53.2129637440222","55","46.7870362559778"
"FAI-0c56007a0bacccacc1f61039","JPN","H","H","H","True","False","44.2510104541375","25","55.7489895458625"
"FAI-ece850e45224b4198968add2","JPN","D","H","H","False","True","38.6802177383882","7","61.3197822616118"
"FAI-b0d2171393cf628347a531ce","JPN","D","H","H","False","True","50.8706099270753","50","49.1293900729247"
"FAI-72d922205c55faf21c8feaee","JPN","H","H","H","True","False","43.6658582738949","28","56.3341417261051"
"FAI-e9f48a4374b683b8e32e631e","JPN","H","H","A","True","True","38.225400214575","5","64.3513497708816"
"FAI-c5f153caf3521e0e0c9ed92f","JPN","H","A","A","False","True","40.936204577724","18","59.063795422276"
"FAI-ae4cb8bdfac1212517dba6bf","JPN","A","H","H","False","True","71.5243838836793","100","28.4756161163207"
"FAI-52c2b6c76bd0fe0d15158580","JPN","A","A","H","True","True","41.4626129059371","17","67.2847788998038"
"FAI-2f48d7f7a06308e2bbb483fe","JPN","H","H","H","True","False","49.2317588424601","44","50.7682411575399"
"FAI-f6c5c43697605243bc327448","JPN","A","H","H","False","True","45.1703536968742","34","54.8296463031258"
"FAI-e26faa6f9fd417672f1797ca","JPN","A","A","A","True","False","39.4580402927432","5","60.5419597072568"
"FAI-cf3435fd1579d01c32e956cc","JPN","A","H","H","False","True","41.9559570008151","19","58.0440429991849"
"FAI-b30caca44326c38688d769fd","JPN","D","A","H","False","True","42.4158948482653","24","72.8373795881948"
"FAI-f420186a418d09a515bf5150","JPN","A","H","A","False","False","41.5917670078786","19","67.7907699264887"
"FAI-6c62f8175da45a300d51762d","JPN","H","A","A","False","True","52.3066489770015","55","47.6933510229985"
"FAI-1f60f0289dd7c604283f6f03","JPN","D","H","H","False","True","43.6794826576145","30","56.3205173423855"
"FAI-a4cc02180abfa74b60457528","JPN","H","H","H","True","False","39.7797011646587","7","60.2202988353413"
"FAI-6c4e8d1443d974ae4afe5bb7","JPN","D","H","A","False","True","38.4606761745593","12","67.5952212752966"
"FAI-b3ba86c144c8e43156bfe444","JPN","H","H","H","True","False","53.3884260071736","56","46.6115739928264"
"FAI-0f39907ff008adbfb7cdc42d","JPN","A","A","A","True","False","38.0326247389271","3","61.9673752610729"
"FAI-2f8e86c2ac004f922bbba3df","JPN","D","A","A","False","True","45.1060691669791","34","54.8939308330209"
"FAI-40bbac2309c1d85c898e14f4","JPN","H","A","H","False","False","39.7087516232972","18","70.3507649002717"
"FAI-a778c5c18501bc2e26232345","JPN","H","A","H","False","False","40.1355352632704","15","67.4104359572746"
"FAI-19a59c0120bb5f1f4c628e54","JPN","H","H","A","True","True","37.7979423039035","5","64.4923370533861"
"FAI-1a211d362bf4928847bba941","JPN","A","A","A","True","False","39.9845794739233","17","60.0154205260767"
"FAI-203db8dd8db3f0cc01e2be06","JPN","A","H","H","False","True","41.0572433595295","22","58.9427566404705"
"FAI-0b42fce3262a09166ff228d7","JPN","A","A","A","True","False","55.1583499778442","60","44.8416500221558"
"FAI-d7e3d1a84e4d2eb285a24308","JPN","H","H","H","True","False","57.4801284612567","69","42.5198715387433"
"FAI-a8858bf2a826eb3eb8c28926","JPN","H","H","H","True","False","50.8310937519227","50","49.1689062480773"
"FAI-3f3e0f1096b8334949f24b01","JPN","A","H","H","False","True","42.5636153381885","27","57.4363846618115"
"FAI-e047d8db59bd44d8328e3c7d","JPN","A","H","H","False","True","52.4187571639605","55","47.5812428360395"
"FAI-5a0a36e1b0efd5ad67af3187","JPN","D","H","H","False","True","40.9617107400687","15","59.0382892599313"
"FAI-7a05418d4990c56e94a83fed","JPN","A","H","H","False","True","42.7896262212847","20","57.2103737787153"
"FAI-c0062da6245e79e5fd5c3bff","JPN","D","A","A","False","True","40.1355352632704","15","59.8644647367296"
"FAI-752bdcfaa5a6231dbf21e6ab","JPN","D","A","A","False","True","39.2790790961882","7","60.7209209038118"
"FAI-386dd4937bb12099203864f3","JPN","H","H","H","True","False","48.2919922233523","42","51.7080077766477"
"FAI-b26b3149385a8c02eca3f01c","JPN","A","H","A","False","False","62.0862630781361","81","83.5473137024136"
"FAI-516ef49c7936fd9a4f7cc6be","JPN","A","A","H","True","True","44.7535188862763","22","66.3086956044664"
"FAI-bbf9b9003167d4b543d01032","JPN","H","H","A","True","True","45.6704239476328","33","70.6845811865177"
"FAI-f806c2e90a5029c48beaff56","JPN","A","H","H","False","True","40.165365588075","20","59.834634411925"
"FAI-781897bf171cbd60649a2e80","JPN","H","A","A","False","True","36.6012474736112","0","63.3987525263888"
"FAI-95e175a3da95edcff5b736ac","JPN","D","H","A","False","True","43.6658582738949","28","70.2040055830974"
"FAI-8b3abf26b731a934cbae5d3f","JPN","H","H","H","True","False","39.6011231287817","10","60.3988768712183"
"FAI-f90a5fdf482c69d24aef8f2f","JPN","A","A","H","True","True","37.8293082220294","8","71.545156919208"
"FAI-b4ad4350d37b624c21a2ab01","JPN","H","H","H","True","False","69.3427916171554","97","30.6572083828446"
"FAI-22c15d271c6f58f17460bf50","JPN","D","H","H","False","True","45.2361877193034","29","54.7638122806966"
"FAI-9c475f4a8aace9680b2415ad","JPN","A","H","H","False","True","62.2570965764057","86","37.7429034235943"
"FAI-b019dcd1618c65ce9d68b6f1","JPN","H","A","H","False","False","41.3789806476318","19","68.3053417085058"
"FAI-afa1eb653bb48399eddb32f9","JPN","H","H","A","True","True","41.0572433595294","22","69.9741999378003"
"FAI-3997be211a9f9e9eb0119d39","JPN","D","A","A","False","True","42.62887515402","23","57.37112484598"
"FAI-26dfd89db688138e18f1b4b5","JPN","H","A","A","False","True","42.5281776346682","27","57.4718223653318"
"FAI-554daf8455c068371b41f818","JPN","H","H","H","True","False","57.3845192542543","68","42.6154807457457"
"FAI-f5e493a3a3d6ea9f28fce086","JPN","A","H","H","False","True","68.1042380269106","100","31.8957619730894"
"FAI-b5fdf349003bf380a65af4ff","JPN","A","H","A","False","False","53.0318279427353","53","79.5275791278443"
"FAI-98090b7218602c29beb10849","JPN","A","H","H","False","True","45.6704239476328","33","54.3295760523672"
"FAI-eac99ad46afd7c9233ef1b7c","JPN","H","A","H","False","False","39.3433955919636","6","63.720128694859"
"FAI-dcc421bc6976ab00b71b4634","JPN","H","H","H","True","False","54.2582438575732","56","45.7417561424268"
"FAI-beb955a6aa77396c2ff66049","JPN","A","H","H","False","True","36.8354021816336","0","63.1645978183664"
"FAI-009c9647b2c205513446a2c3","JPN","A","A","H","True","True","42.6080424253792","24","69.177743842752"
"FAI-c232131409e024456c21ecfb","JPN","H","A","A","False","True","47.7851909342898","39","52.2148090657102"
"FAI-0b6e85b21604503bf0068672","JPN","D","H","H","False","True","47.492914983941","38","52.507085016059"
"FAI-4077a08948dac5f49defd02b","JPN","A","A","H","True","True","37.6075728762683","6","65.5510816505642"
"FAI-2c013893568d3a5d8be32858","JPN","D","A","H","False","True","48.8751789569209","44","75.5707173816083"
"FAI-bbf2bf8d4cc2163c13ee2165","JPN","A","A","A","True","False","42.7034939035936","16","57.2965060964064"
"FAI-160fe90ac05192ee392b98bc","JPN","H","H","H","True","False","43.5847325739513","21","56.4152674260487"
"FAI-53a12c834af8bfb904224159","JPN","A","A","A","True","False","47.4359725005005","41","52.5640274994995"
"FAI-485d08c73c8a885ec1bfc823","JPN","H","H","H","True","False","46.5177093677821","32","53.4822906322179"
"FAI-e93a3f2700592b3b513c9e29","JPN","A","H","A","False","False","46.938634314676","40","73.8544983387498"
"FAI-e8c423803578a9d2b22491a3","JPN","A","A","H","True","True","52.061166220062","47","80.5230834299406"
"FAI-65ba666678e0c5db0820ab13","JPN","H","H","H","True","False","59.534539646433","70","40.465460353567"
"FAI-fcdbde53fde7d8d70f897c76","JPN","A","A","H","True","True","42.6288751540199","23","68.6529894922849"
"FAI-e6020030529c80c2e5d3f6e2","JPN","A","H","A","False","False","40.9617107400687","15","66.4252573654984"
"FAI-9b8e26cd5da1140e6c2f8480","JPN","H","A","H","False","False","37.3485111181902","8","66.6226725323884"
"FAI-5f48ceda427dd9624b617b34","JPN","D","H","H","False","True","67.6035639611836","96","32.3964360388164"
"FAI-7c79275954d2677fe708812a","JPN","H","H","A","True","True","37.3528640495149","4","64.6421620081748"
"FAI-a92110832a88d0cf3fb820d0","JPN","A","A","A","True","False","43.8159395296977","31","56.1840604703023"
"FAI-d3a5dbc9cdb3c65728966d0f","JPN","D","H","D","False","False","44.8210312596141","32","71.2426896689938"
"FAI-3539012dd5855456c63cf357","JPN","H","A","H","False","False","40.3230672899605","12","65.9247155258716"
"FAI-7e6b372512f0094f8f715044","JPN","H","H","H","True","False","69.8473865372586","100","30.1526134627414"
"FAI-bdddeb08f29617234c798f40","JPN","H","A","H","False","False","41.4989652310024","17","66.8034853852002"
"FAI-e011389f3bd2bdbb651a1181","JPN","D","H","H","False","True","39.3653031818161","13","60.6346968181839"
"FAI-b392da26b1401cd8f2fb8b7f","JPN","D","H","H","False","True","44.7349331093096","32","55.2650668906904"
"FAI-0282b37aa65f7fb513940280","JPN","H","H","A","True","True","47.492914983941","38","75.7890094790905"
"FAI-12ba32555bb71bb37f02feb8","JPN","D","A","A","False","True","53.4420804857757","58","46.5579195142243"
"FAI-745c48c657a8da135253b471","JPN","A","H","H","False","True","48.9676157266942","43","51.0323842733058"
"FAI-5d519eaa0642c9ea0e35eac6","JPN","H","H","A","True","True","53.8840026726917","60","77.710815645212"
"FAI-d3f9114012ee1ee40922f872","JPN","D","A","H","False","True","52.0143990750977","56","75.9567894935095"
"FAI-34051f0fbc257f31b61121fe","JPN","D","H","H","False","True","68.2249500932714","94","31.7750499067286"
"FAI-6b8030d5232c5c4eca90671b","JPN","A","H","H","False","True","48.6923443941648","41","51.3076556058352"
"FAI-8e57c496ebaa5e1d319bd798","JPN","D","A","A","False","True","47.2473194796093","37","52.7526805203907"
"FAI-2d3e87625eb7bd379dad0e42","JPN","A","H","A","False","False","48.8638712975123","46","74.1415864339957"
"FAI-0ac0c66ffbf815e18650ac52","JPN","D","H","H","False","True","41.3030095114677","21","58.6969904885323"
"FAI-d4c63ef734d650dc8af79420","JPN","A","H","H","False","True","71.4737923468853","100","28.5262076531147"
"FAI-c3e832f72d62b8321bb09942","JPN","H","H","A","True","True","46.6352892853693","38","74.1760405417938"
"FAI-dae91ae959eab32240416a95","JPN","D","A","H","False","True","38.5604318720696","13","68.1583320340575"
"FAI-f7ea81021ceb342900e4cdef","JPN","D","H","H","False","True","40.4069960969821","18","59.5930039030179"
"FAI-f7493bbbe395a98ed387b6d7","JPN","H","H","H","True","False","53.7237083745976","59","46.2762916254024"
"FAI-b3b585c02712b89b381f5b6c","JPN","H","H","H","True","False","41.7436448330564","24","58.2563551669436"
"FAI-19cc0d7ff838d7cff1041b60","JPN","A","H","H","False","True","47.5124943227259","37","52.4875056772741"
"FAI-04d85dfef4da9b7a32443723","JPN","H","A","H","False","False","42.6080424253792","24","69.177743842752"
"FAI-c8239c5e43742b50c1d335a9","JPN","A","A","H","True","True","36.8825225256887","11","68.4325096495943"
"FAI-c7b8372f72b5b812dce82158","JPN","A","H","A","False","False","46.7168045546673","27","80.035528974072"
"FAI-dfbe6f77fb13367cb23b8d35","JPN","A","H","H","False","True","51.4998202290294","54","48.5001797709706"
"FAI-b96b6c74276955804bdc9e92","JPN","H","H","H","True","False","38.0957086384617","2","61.9042913615383"
"FAI-45f6832935a96d1887eceeac","JPN","A","A","A","True","False","39.9845794739233","17","60.0154205260767"
"FAI-ea5c7f0f204c28da6e2f4eb4","JPN","A","H","A","False","False","45.3704548569636","33","70.9160323535391"
"FAI-d93d3ba0c55dfcccce055ab6","JPN","A","H","H","False","True","46.5177093677821","32","53.4822906322179"
"FAI-0cbc90597857fe4fa3b0c5b5","JPN","A","H","H","False","True","44.8971076286832","27","55.1028923713168"
"FAI-852872ddd265e8a023f9d3c0","JPN","H","H","H","True","False","49.9178005030114","43","50.0821994969886"
"FAI-a6ac0b2036937ac8d4364100","JPN","H","H","H","True","False","39.1779462754471","14","60.8220537245529"
"FAI-4398a3840ed957305f6ce5ce","JPN","A","H","A","False","False","41.323151543629","15","66.2668377510841"
"FAI-4af1c0639bc22ef000ce982c","JPN","D","A","A","False","True","36.6012474736112","0","63.3987525263888"
"FAI-751ec257ddaf567d17b19d4c","JPN","H","A","H","False","False","37.8293082220294","8","71.545156919208"
"FAI-34710e5e1363ae2b030d6977","JPN","H","A","H","False","False","39.8999529507776","18","69.0935066555905"
"FAI-12efddf3273592738fb3c4b9","JPN","D","A","H","False","True","41.6616111877632","11","63.8821798578305"
"FAI-e03957bdd07772b4253089e1","JPN","A","H","A","False","False","37.3528640495149","4","64.6421620081748"
"FAI-2b62db07baebc95998c1d1ef","JPN","A","A","A","True","False","38.4377978866354","14","61.5622021133646"
"FAI-e54a5a9e03b641914a4de345","JPN","H","A","H","False","False","35.2213547863806","5","68.0914845074943"
"FAI-98524cead65071164cf07cc7","JPN","A","H","H","False","True","45.9594253774046","33","54.0405746225954"
"FAI-00fd3b2740c0fdce04bd68cb","JPN","H","A","A","False","True","42.5578956463321","26","57.4421043536679"
"FAI-a4315040cc3849b059c4ad7c","JPN","H","H","H","True","False","54.5681491253692","58","45.4318508746308"
"FAI-cfb3489ec48fa9879bc6f375","JPN","D","H","H","False","True","41.7436448330564","24","58.2563551669436"
"FAI-be559123773dbdb295de2adc","JPN","H","H","H","True","False","41.9559570008151","19","58.0440429991849"
"FAI-95d248c19d582e1d3b502e6c","JPN","D","H","A","False","True","37.97639271426","12","67.8354376603576"
"FAI-c1acd10de50fed1682357020","JPN","A","A","A","True","False","35.8333413283485","4","64.1666586716515"
"FAI-f7cd47a7b0e4a56f4ea77fac","JPN","D","A","A","False","True","38.1606777704413","12","61.8393222295587"
"FAI-2815390e77fad1564d5fd11f","JPN","A","H","A","False","False","46.5067085039108","33","70.0581634803882"
"FAI-453f24ea8917fa02fd8e729e","JPN","A","H","H","False","True","43.6681445571006","25","56.3318554428994"
"FAI-cfb03491c9394b07cadd0ced","JPN","A","H","H","False","True","46.2380218226517","33","53.7619781773483"
"FAI-4e9b579dcbe77e6047b07063","JPN","A","A","A","True","False","45.1932958022607","27","54.8067041977393"
"FAI-46cde5d9cfb0a5c078b1e753","JPN","H","A","H","False","False","36.4671658582498","1","64.0919558613503"
"FAI-52dcadcb56d20e645688bbf0","JPN","D","H","H","False","True","55.5072791446616","58","44.4927208553384"
"FAI-b405f5bafbf59f5be48d7dea","JPN","A","H","H","False","True","45.5048601706329","36","54.4951398293671"
"FAI-5a49b3c692d798b07f10d7ec","JPN","A","H","H","False","True","45.5048601706329","36","54.4951398293671"
"FAI-5e478faca6ec902105d067e4","JPN","H","H","H","True","False","46.4306190297247","37","53.5693809702753"
"FAI-15eb484333f6f10ab5bbe8a9","JPN","H","A","H","False","False","38.0326247389271","3","63.6611759101623"
"FAI-66bed4356a422087f68f10dc","JPN","H","A","H","False","False","41.0186382214167","20","71.9468485373526"
"FAI-877e8c4c8c4551f865f94775","JPN","A","H","H","False","True","44.0718519069342","28","55.9281480930658"
"FAI-f61ded15688625edf6d5593b","JPN","H","A","A","False","True","42.5578956463321","26","57.4421043536679"
"FAI-54553b9cdb1e03861654672e","JPN","A","H","H","False","True","39.3653031818161","13","60.6346968181839"
"FAI-9e1a5df533200ab229b21358","JPN","D","A","H","False","True","41.3313020738966","20","68.8472937975906"
"FAI-9c60da2b66ad333746bfc6ec","JPN","H","A","H","False","False","37.0498468536129","10","67.7987501575624"
"FAI-ca9202cfa4181596380eae4f","JPN","A","A","A","True","False","48.2782801328449","31","51.7217198671551"
"FAI-b6b9fb2028750d3dc3892a92","JPN","A","H","A","False","False","47.5105187015161","42","73.261700712682"
"FAI-6af13f9b900d3cc91141f44d","JPN","A","H","H","False","True","46.5067085039108","33","53.4932914960892"
"FAI-95f981e9a0ff64cab1174c9a","JPN","A","H","H","False","True","41.8707809460586","23","58.1292190539414"
"FAI-df822edaed27f9f51bcae540","JPN","H","H","H","True","False","45.988755503785","34","54.011244496215"
"FAI-624149dcb640c321ee1bfc8f","JPN","D","H","H","False","True","48.1034000002318","37","51.8965999997682"
"FAI-d8f40867e5b8c0500a6b71bc","JPN","A","H","A","False","False","41.7436448330564","24","71.6017052802952"
"FAI-f985c52f643ca35d1af01929","JPN","H","H","H","True","False","43.2957272627186","28","56.7042727372814"
"FAI-a4b45730cfd9c0f21648c5f6","JPN","H","H","A","True","True","36.8354021816336","0","63.2728734003804"
"FAI-a506b0433c7761481d1e2605","JPN","H","H","H","True","False","39.1998841153675","10","60.8001158846325"
"FAI-005c0870a15ddb8927331562","JPN","H","H","H","True","False","53.0318279427353","53","46.9681720572647"
"FAI-c2e71d00cc58f4241770c321","JPN","H","H","H","True","False","43.1097037193835","16","56.8902962806165"
"FAI-20a5a6f5a6c47f855d38e211","JPN","H","H","H","True","False","57.08844724138","65","42.91155275862"
"FAI-acd4f555b0c81db21a3495b3","JPN","H","H","A","True","True","40.3586543787037","11","65.118001903857"
"FAI-0ce6807bda7251e9f6570f07","JPN","D","A","A","False","True","39.0555890698517","9","60.9444109301483"
"FAI-5ce40823ee4b4802d7739c83","JPN","D","A","H","False","True","39.4808353191703","14","71.7420192082296"
"FAI-1fbf345f11ab94075ebc226a","JPN","H","A","A","False","True","38.2065830231402","2","61.7934169768598"
"FAI-4c52c313bd6db3d94f0df244","JPN","H","A","A","False","True","39.9845794739233","17","60.0154205260767"
"FAI-0efa916ca49b6d403fe23bfd","JPN","H","H","H","True","False","47.786449220609","34","52.213550779391"
"FAI-1abad7ce326d58ed1dd1a122","JPN","A","A","A","True","False","40.1355352632704","15","59.8644647367296"
"FAI-b5195a7590266928936f9f72","JPN","A","A","H","True","True","43.7776193701444","26","74.4158394820867"
"FAI-bbaf074d0827855e244c3cee","JPN","A","H","A","False","False","36.4044981971754","3","64.9711862782024"
"FAI-5f6344a2ce3472fc13c310ac","JPN","H","H","H","True","False","46.6352892853693","38","53.3647107146307"
"FAI-f8bfb897ee6a00596301eaa6","JPN","A","A","H","True","True","38.1225164726043","3","63.2334611052757"
"FAI-fbc25326d126af75a8db3778","JPN","A","H","H","False","True","47.492914983941","38","52.507085016059"
"FAI-62367529bb9a850f2fce31e9","JPN","A","H","H","False","True","41.5519571131312","18","58.4480428868688"
"FAI-811e32848ec51961cf12ee38","JPN","H","H","H","True","False","52.7818448218376","58","47.2181551781624"
"FAI-d08a9751488c5ae403bf3ec0","JPN","H","H","H","True","False","55.3721313215086","57","44.6278686784914"
"FAI-76a208508bae1b6895e7d31b","JPN","H","H","H","True","False","45.2361877193034","29","54.7638122806966"
"FAI-e17a5c1862538f4a4eae9807","JPN","A","D","A","False","False","37.6323388726594","9","70.5781259904055"
"FAI-4e0f9703bb8bb5013a8e7f2f","JPN","D","A","A","False","True","50.775139490643","51","49.224860509357"
"FAI-83dacb4f83b623fa58af0e96","JPN","H","H","H","True","False","60.7142939987027","65","39.2857060012973"
"FAI-6f746a59718ccdecb407eb93","JPN","D","A","A","False","True","43.8197906580346","30","56.1802093419654"
"FAI-2aefdc2692b7b1fb2795bc18","JPN","H","A","A","False","True","43.8101410215983","31","56.1898589784017"
"FAI-5f868e2da64d2937f6309f0a","JPN","H","A","A","False","True","33.9835151766964","1","66.0164848233036"
"FAI-46d30a8b81ce2c6596971ae9","JPN","D","A","A","False","True","39.8999529507776","18","60.1000470492224"
"FAI-ed40e646be2429888fb66a2c","JPN","H","A","A","False","True","46.6222559893829","31","53.3777440106171"
"FAI-d21c20908878a8611f6764d3","JPN","H","H","H","True","False","54.7828910007616","50","45.2171089992384"
"FAI-2ffa7ade8d0477f8f14b8595","JPN","A","A","A","True","False","40.2028763599049","14","59.7971236400951"
"FAI-4bfd106d80573d18e97d8c27","JPN","A","A","A","True","False","53.9869264325997","57","46.0130735674003"
"FAI-2d406f89ecf11ea7066b8b97","JPN","H","H","H","True","False","53.5738493309078","49","46.4261506690922"
"FAI-01f972825bd709758e4dd222","JPN","A","A","H","True","True","38.3050379821309","14","69.4061545197108"
"FAI-b726a4dce434188dddfdcde6","JPN","A","H","H","False","True","56.0862409267289","51","43.9137590732711"
"FAI-f63b384df0c8917fbcb05e28","JPN","D","H","H","False","True","42.1631794172259","26","57.8368205827741"
"FAI-77689067fbc14683538e3288","JPN","A","H","H","False","True","38.0397884286376","13","61.9602115713624"
"FAI-70c324cdff7ccb09b8c73f40","JPN","H","H","H","True","False","49.2317588424601","44","50.7682411575399"
"FAI-f486bec78e08ffc2850c53cc","JPN","H","H","H","True","False","42.8933717444756","26","57.1066282555244"
"FAI-bcc7f8d1de85776f8c300cf2","JPN","H","H","H","True","False","42.2521471463075","23","57.7478528536925"
