match_id,home_team_id,away_team_id,league_id,b365_home,b365_draw,b365_away,home_goals,away_goals
LUT_MID_20250315,LUT,MID,EFL Championship 2024-25,2.63,3.3,2.63,0,0
OXF_WAT_20250315,OXF,WAT,EFL Championship 2024-25,2.75,3.25,2.55,1,0
PLY_DER_20250315,PLY,DER,EFL Championship 2024-25,2.8,3.2,2.55,2,3
PRE_POR_20250315,PRE,POR,EFL Championship 2024-25,2.15,3.1,3.6,2,1
WBA_HUL_20250315,WBA,HUL,EFL Championship 2024-25,1.9,3.5,4.0,1,1
SHW_SHU_20250316,SHW,SHU,EFL Championship 2024-25,2.45,3.3,2.8,0,1
SHU_COV_20250328,SHU,COV,EFL Championship 2024-25,2.05,3.3,3.6,3,1
HUL_LUT_20250329,HUL,LUT,EFL Championship 2024-25,2.15,3.4,3.25,0,1
WAT_PLY_20250329,WAT,PLY,EFL Championship 2024-25,1.57,3.9,5.75,0,0
CAR_SHW_20250329,CAR,SHW,EFL Championship 2024-25,2.9,3.25,2.45,1,1
LEE_SWA_20250329,LEE,SWA,EFL Championship 2024-25,1.22,6.0,12.0,2,2
MID_OXF_20250329,MID,OXF,EFL Championship 2024-25,1.6,3.9,5.5,2,1
NOR_WBA_20250329,NOR,WBA,EFL Championship 2024-25,2.2,3.3,3.3,1,0
POR_BLA_20250329,POR,BLA,EFL Championship 2024-25,2.25,3.2,3.3,1,0
STO_QPR_20250329,STO,QPR,EFL Championship 2024-25,2.25,3.1,3.4,3,1
SUN_MIL_20250329,SUN,MIL,EFL Championship 2024-25,1.62,3.75,5.5,1,0
DER_PRE_20250402,DER,PRE,EFL Championship 2024-25,2.25,3.0,3.6,2,0
BLA_MID_20250404,BLA,MID,EFL Championship 2024-25,2.8,3.4,2.4,0,2
LUT_LEE_20250405,LUT,LEE,EFL Championship 2024-25,5.25,4.1,1.6,1,1
WBA_SUN_20250405,WBA,SUN,EFL Championship 2024-25,2.4,3.25,2.9,0,1
BRI_WAT_20250405,BRI,WAT,EFL Championship 2024-25,1.8,3.5,4.5,2,1
MIL_POR_20250405,MIL,POR,EFL Championship 2024-25,2.35,3.0,3.3,2,1
OXF_SHU_20250405,OXF,SHU,EFL Championship 2024-25,4.2,3.5,1.83,1,0
PLY_NOR_20250405,PLY,NOR,EFL Championship 2024-25,4.33,3.6,1.8,2,1
PRE_STO_20250405,PRE,STO,EFL Championship 2024-25,2.35,3.25,3.0,1,1
QPR_CAR_20250405,QPR,CAR,EFL Championship 2024-25,2.2,3.25,3.3,0,0
SHW_HUL_20250405,SHW,HUL,EFL Championship 2024-25,2.0,3.5,3.75,0,1
SWA_DER_20250405,SWA,DER,EFL Championship 2024-25,2.05,3.3,3.75,1,0
BLA_SHW_20250408,BLA,SHW,EFL Championship 2024-25,2.6,3.2,2.7,2,2
BRI_WBA_20250408,BRI,WBA,EFL Championship 2024-25,2.4,3.4,2.87,2,1
NOR_SUN_20250408,NOR,SUN,EFL Championship 2024-25,2.37,3.5,2.8,0,0
PRE_CAR_20250408,PRE,CAR,EFL Championship 2024-25,2.55,3.3,2.75,2,2
SHU_MIL_20250408,SHU,MIL,EFL Championship 2024-25,1.62,3.75,5.25,0,1
STO_LUT_20250408,STO,LUT,EFL Championship 2024-25,2.4,3.25,2.9,1,1
WAT_HUL_20250408,WAT,HUL,EFL Championship 2024-25,2.38,3.3,3.0,1,0
MID_LEE_20250408,MID,LEE,EFL Championship 2024-25,4.5,3.9,1.67,0,1
OXF_QPR_20250409,OXF,QPR,EFL Championship 2024-25,2.5,3.2,2.8,1,3
SWA_PLY_20250409,SWA,PLY,EFL Championship 2024-25,1.58,4.0,5.0,3,0
COV_POR_20250409,COV,POR,EFL Championship 2024-25,1.62,4.1,4.75,1,0
LEE_PRE_20250412,LEE,PRE,EFL Championship 2024-25,1.22,6.5,12.0,2,1
PLY_SHU_20250412,PLY,SHU,EFL Championship 2024-25,5.25,4.0,1.6,2,1
CAR_STO_20250412,CAR,STO,EFL Championship 2024-25,2.25,3.5,3.0,0,1
LUT_BLA_20250412,LUT,BLA,EFL Championship 2024-25,1.85,3.4,4.33,0,1
MIL_MID_20250412,MIL,MID,EFL Championship 2024-25,2.88,3.25,2.45,1,0
POR_DER_20250412,POR,DER,EFL Championship 2024-25,2.3,3.25,3.2,2,2
QPR_BRI_20250412,QPR,BRI,EFL Championship 2024-25,3.1,3.4,2.25,1,1
SHW_OXF_20250412,SHW,OXF,EFL Championship 2024-25,1.62,3.75,5.5,0,1
SUN_SWA_20250412,SUN,SWA,EFL Championship 2024-25,1.7,3.6,4.75,0,1
WBA_WAT_20250412,WBA,WAT,EFL Championship 2024-25,1.73,3.7,4.75,2,1
HUL_COV_20250414,HUL,COV,EFL Championship 2024-25,2.55,3.2,2.8,1,1
DER_LUT_20250418,DER,LUT,EFL Championship 2024-25,2.6,2.9,3.0,0,1
BLA_MIL_20250418,BLA,MIL,EFL Championship 2024-25,2.35,3.1,3.2,4,1
BRI_SUN_20250418,BRI,SUN,EFL Championship 2024-25,2.3,3.5,2.9,2,1
COV_WBA_20250418,COV,WBA,EFL Championship 2024-25,2.2,3.6,3.1,2,0
MID_PLY_20250418,MID,PLY,EFL Championship 2024-25,1.36,5.0,7.0,2,1
NOR_POR_20250418,NOR,POR,EFL Championship 2024-25,1.8,3.8,4.2,3,5
PRE_QPR_20250418,PRE,QPR,EFL Championship 2024-25,2.25,3.1,3.4,1,2
STO_SHW_20250418,STO,SHW,EFL Championship 2024-25,2.3,3.3,3.1,2,0
SWA_HUL_20250418,SWA,HUL,EFL Championship 2024-25,2.3,3.3,3.0,1,0
SHU_CAR_20250418,SHU,CAR,EFL Championship 2024-25,1.57,3.75,6.0,2,0
OXF_LEE_20250418,OXF,LEE,EFL Championship 2024-25,8.0,5.0,1.36,0,1
CAR_OXF_20250421,CAR,OXF,EFL Championship 2024-25,1.85,3.25,4.5,1,1
HUL_PRE_20250421,HUL,PRE,EFL Championship 2024-25,1.95,3.25,4.0,2,1
LEE_STO_20250421,LEE,STO,EFL Championship 2024-25,1.27,5.75,11.0,6,0
LUT_BRI_20250421,LUT,BRI,EFL Championship 2024-25,2.5,3.25,2.8,3,1
MIL_NOR_20250421,MIL,NOR,EFL Championship 2024-25,2.2,3.4,3.2,3,1
PLY_COV_20250421,PLY,COV,EFL Championship 2024-25,4.75,3.7,1.73,3,1
POR_WAT_20250421,POR,WAT,EFL Championship 2024-25,2.0,3.7,3.4,1,0
QPR_SWA_20250421,QPR,SWA,EFL Championship 2024-25,2.4,3.5,2.75,1,2
SHW_MID_20250421,SHW,MID,EFL Championship 2024-25,3.3,3.4,2.15,2,1
SUN_BLA_20250421,SUN,BLA,EFL Championship 2024-25,1.75,3.5,4.75,0,1
WBA_DER_20250421,WBA,DER,EFL Championship 2024-25,1.91,3.5,3.8,1,3
STO_SHU_20250425,STO,SHU,EFL Championship 2024-25,2.35,3.3,3.0,0,2
LUT_COV_20250426,LUT,COV,EFL Championship 2024-25,2.5,3.25,2.88,1,0
BLA_WAT_20250426,BLA,WAT,EFL Championship 2024-25,1.7,3.6,5.0,2,1
CAR_WBA_20250426,CAR,WBA,EFL Championship 2024-25,2.25,3.2,3.2,0,0
HUL_DER_20250426,HUL,DER,EFL Championship 2024-25,2.4,3.0,3.25,0,1
MID_NOR_20250426,MID,NOR,EFL Championship 2024-25,1.55,4.33,5.25,0,0
MIL_SWA_20250426,MIL,SWA,EFL Championship 2024-25,2.25,3.2,3.3,1,0
OXF_SUN_20250426,OXF,SUN,EFL Championship 2024-25,3.1,3.25,2.38,2,0
PRE_PLY_20250426,PRE,PLY,EFL Championship 2024-25,1.75,3.6,4.75,1,2
SHW_POR_20250426,SHW,POR,EFL Championship 2024-25,2.05,3.9,3.25,1,1
LEE_BRI_20250428,LEE,BRI,EFL Championship 2024-25,1.6,3.9,5.75,4,0
BRI_PRE_20250503,BRI,PRE,EFL Championship 2024-25,1.75,3.6,4.75,2,2
COV_MID_20250503,COV,MID,EFL Championship 2024-25,2.05,3.8,3.2,2,0
DER_STO_20250503,DER,STO,EFL Championship 2024-25,2.05,3.0,4.2,0,0
NOR_CAR_20250503,NOR,CAR,EFL Championship 2024-25,1.58,4.33,4.75,4,2
PLY_LEE_20250503,PLY,LEE,EFL Championship 2024-25,9.5,6.25,1.25,1,2
POR_HUL_20250503,POR,HUL,EFL Championship 2024-25,2.8,3.6,2.3,1,1
SHU_BLA_20250503,SHU,BLA,EFL Championship 2024-25,2.25,3.5,3.0,1,1
SUN_QPR_20250503,SUN,QPR,EFL Championship 2024-25,1.57,4.1,5.25,0,1
SWA_OXF_20250503,SWA,OXF,EFL Championship 2024-25,1.62,4.0,4.75,3,3
WAT_SHW_20250503,WAT,SHW,EFL Championship 2024-25,2.75,3.5,2.4,1,1
WBA_LUT_20250503,WBA,LUT,EFL Championship 2024-25,3.0,3.4,2.3,5,3
VOL_VIT_20230811,VOL,VIT,Netherlands Eredivisie 2023-24,3.4,3.75,2.0,1,2
PSV_UTR_20230812,PSV,UTR,Netherlands Eredivisie 2023-24,1.36,5.0,8.5,2,0
HEE_WAA_20230812,HEE,WAA,Netherlands Eredivisie 2023-24,1.73,4.0,4.5,3,1
AJA_HER_20230812,AJA,HER,Netherlands Eredivisie 2023-24,1.2,7.0,13.0,4,1
ZWO_SPA_20230812,ZWO,SPA,Netherlands Eredivisie 2023-24,2.6,3.4,2.7,1,2
NIJ_EXC_20230813,NIJ,EXC,Netherlands Eredivisie 2023-24,1.5,4.33,6.5,3,4
AZ _GO _20230813,AZ ,GO ,Netherlands Eredivisie 2023-24,1.36,4.75,9.0,5,1
FEY_FOR_20230813,FEY,FOR,Netherlands Eredivisie 2023-24,1.17,7.5,17.0,0,0
ALM_TWE_20230813,ALM,TWE,Netherlands Eredivisie 2023-24,5.75,4.2,1.55,1,4
HER_NIJ_20230818,HER,NIJ,Netherlands Eredivisie 2023-24,2.45,3.6,2.75,2,1
EXC_AJA_20230819,EXC,AJA,Netherlands Eredivisie 2023-24,10.0,6.5,1.25,2,2
VIT_PSV_20230819,VIT,PSV,Netherlands Eredivisie 2023-24,6.5,4.2,1.5,1,3
FOR_ALM_20230819,FOR,ALM,Netherlands Eredivisie 2023-24,1.91,3.6,4.0,2,1
GO _VOL_20230819,GO ,VOL,Netherlands Eredivisie 2023-24,1.67,4.0,5.0,4,1
UTR_HEE_20230820,UTR,HEE,Netherlands Eredivisie 2023-24,1.8,3.75,4.33,0,2
SPA_FEY_20230820,SPA,FEY,Netherlands Eredivisie 2023-24,5.5,4.33,1.57,2,2
TWE_ZWO_20230820,TWE,ZWO,Netherlands Eredivisie 2023-24,1.36,5.0,8.5,3,1
WAA_AZ _20230820,WAA,AZ ,Netherlands Eredivisie 2023-24,5.75,4.0,1.57,1,3
NIJ_WAA_20230826,NIJ,WAA,Netherlands Eredivisie 2023-24,1.75,3.8,4.33,3,0
EXC_FOR_20230826,EXC,FOR,Netherlands Eredivisie 2023-24,2.4,3.75,2.7,2,2
ZWO_UTR_20230827,ZWO,UTR,Netherlands Eredivisie 2023-24,2.8,3.75,2.38,1,0
FEY_ALM_20230827,FEY,ALM,Netherlands Eredivisie 2023-24,1.17,9.0,12.0,6,1
HEE_SPA_20230827,HEE,SPA,Netherlands Eredivisie 2023-24,2.25,3.8,2.8,1,3
SPA_NIJ_20230901,SPA,NIJ,Netherlands Eredivisie 2023-24,1.91,3.8,3.8,1,1
ALM_ZWO_20230902,ALM,ZWO,Netherlands Eredivisie 2023-24,3.2,3.6,2.15,1,2
GO _HEE_20230902,GO ,HEE,Netherlands Eredivisie 2023-24,2.25,3.6,3.0,3,2
WAA_PSV_20230902,WAA,PSV,Netherlands Eredivisie 2023-24,8.0,5.5,1.33,0,4
HER_EXC_20230902,HER,EXC,Netherlands Eredivisie 2023-24,1.8,3.8,4.33,3,1
UTR_FEY_20230903,UTR,FEY,Netherlands Eredivisie 2023-24,4.75,4.5,1.62,1,5
FOR_AJA_20230903,FOR,AJA,Netherlands Eredivisie 2023-24,6.5,5.5,1.4,0,0
VOL_TWE_20230903,VOL,TWE,Netherlands Eredivisie 2023-24,5.5,4.5,1.53,0,2
VIT_AZ _20230903,VIT,AZ ,Netherlands Eredivisie 2023-24,3.75,3.8,1.91,0,2
FEY_HEE_20230916,FEY,HEE,Netherlands Eredivisie 2023-24,1.25,6.0,13.0,6,1
VIT_WAA_20230916,VIT,WAA,Netherlands Eredivisie 2023-24,1.5,4.33,6.5,0,2
FOR_VOL_20230916,FOR,VOL,Netherlands Eredivisie 2023-24,1.62,4.2,5.25,3,1
PSV_NIJ_20230916,PSV,NIJ,Netherlands Eredivisie 2023-24,1.17,8.0,15.0,4,0
HER_UTR_20230916,HER,UTR,Netherlands Eredivisie 2023-24,2.6,3.5,2.63,1,3
ZWO_GO _20230917,ZWO,GO ,Netherlands Eredivisie 2023-24,2.5,3.4,2.88,1,1
EXC_ALM_20230917,EXC,ALM,Netherlands Eredivisie 2023-24,2.1,3.6,3.3,0,0
TWE_AJA_20230917,TWE,AJA,Netherlands Eredivisie 2023-24,2.6,3.5,2.6,3,1
AZ _SPA_20230917,AZ ,SPA,Netherlands Eredivisie 2023-24,1.53,4.0,6.5,2,0
GO _FOR_20230922,GO ,FOR,Netherlands Eredivisie 2023-24,2.15,3.75,3.1,3,0
VOL_HER_20230923,VOL,HER,Netherlands Eredivisie 2023-24,2.8,3.75,2.3,2,2
NIJ_UTR_20230923,NIJ,UTR,Netherlands Eredivisie 2023-24,2.75,3.6,2.45,3,0
ALM_PSV_20230923,ALM,PSV,Netherlands Eredivisie 2023-24,11.0,7.5,1.2,0,4
HEE_EXC_20230923,HEE,EXC,Netherlands Eredivisie 2023-24,1.67,4.0,5.0,0,3
SPA_VIT_20230924,SPA,VIT,Netherlands Eredivisie 2023-24,1.91,3.6,4.0,1,0
WAA_TWE_20230924,WAA,TWE,Netherlands Eredivisie 2023-24,6.0,4.33,1.5,1,0
ZWO_AZ _20230924,ZWO,AZ ,Netherlands Eredivisie 2023-24,4.5,4.0,1.73,0,3
AJA_FEY_20230927,AJA,FEY,Netherlands Eredivisie 2023-24,2.8,3.75,2.38,0,4
PSV_GO _20230927,PSV,GO ,Netherlands Eredivisie 2023-24,1.17,7.5,16.0,3,0
TWE_VIT_20230927,TWE,VIT,Netherlands Eredivisie 2023-24,1.4,4.75,7.5,1,0
AZ _HER_20230928,AZ ,HER,Netherlands Eredivisie 2023-24,1.29,5.75,9.5,1,1
FEY_GO _20230930,FEY,GO ,Netherlands Eredivisie 2023-24,1.14,8.0,17.0,3,1
PSV_VOL_20230930,PSV,VOL,Netherlands Eredivisie 2023-24,1.06,13.0,29.0,3,1
UTR_ALM_20230930,UTR,ALM,Netherlands Eredivisie 2023-24,1.55,4.0,6.0,0,2
TWE_HEE_20230930,TWE,HEE,Netherlands Eredivisie 2023-24,1.33,5.5,8.5,1,0
NIJ_VIT_20231001,NIJ,VIT,Netherlands Eredivisie 2023-24,2.15,3.4,3.25,1,3
EXC_SPA_20231001,EXC,SPA,Netherlands Eredivisie 2023-24,3.3,3.6,2.05,2,1
HER_ZWO_20231001,HER,ZWO,Netherlands Eredivisie 2023-24,2.2,3.5,3.1,2,1
AZ _FOR_20231001,AZ ,FOR,Netherlands Eredivisie 2023-24,1.36,4.75,9.0,4,0
VOL_UTR_20231006,VOL,UTR,Netherlands Eredivisie 2023-24,3.8,4.0,1.83,1,0
HEE_NIJ_20231007,HEE,NIJ,Netherlands Eredivisie 2023-24,2.15,3.6,3.2,1,1
ALM_WAA_20231007,ALM,WAA,Netherlands Eredivisie 2023-24,2.3,3.8,2.75,1,0
GO _HER_20231007,GO ,HER,Netherlands Eredivisie 2023-24,1.8,4.0,4.2,4,0
VIT_EXC_20231007,VIT,EXC,Netherlands Eredivisie 2023-24,1.73,4.33,4.0,0,0
ZWO_FEY_20231008,ZWO,FEY,Netherlands Eredivisie 2023-24,10.0,5.75,1.29,0,2
AJA_AZ _20231008,AJA,AZ ,Netherlands Eredivisie 2023-24,2.25,3.8,2.9,1,2
FOR_TWE_20231008,FOR,TWE,Netherlands Eredivisie 2023-24,3.6,4.0,1.91,0,3
SPA_PSV_20231008,SPA,PSV,Netherlands Eredivisie 2023-24,9.0,4.75,1.36,0,4
PSV_FOR_20231021,PSV,FOR,Netherlands Eredivisie 2023-24,1.11,8.5,21.0,3,1
WAA_VOL_20231021,WAA,VOL,Netherlands Eredivisie 2023-24,1.65,4.2,4.5,2,1
NIJ_ALM_20231021,NIJ,ALM,Netherlands Eredivisie 2023-24,1.8,3.8,4.0,1,1
AZ _HEE_20231021,AZ ,HEE,Netherlands Eredivisie 2023-24,1.29,5.75,10.0,3,0
FEY_VIT_20231021,FEY,VIT,Netherlands Eredivisie 2023-24,1.14,8.5,15.0,4,0
UTR_AJA_20231022,UTR,AJA,Netherlands Eredivisie 2023-24,3.9,3.7,1.91,4,3
EXC_ZWO_20231022,EXC,ZWO,Netherlands Eredivisie 2023-24,2.3,4.0,2.75,2,4
HER_TWE_20231022,HER,TWE,Netherlands Eredivisie 2023-24,5.5,4.33,1.57,2,2
GO _SPA_20231022,GO ,SPA,Netherlands Eredivisie 2023-24,2.15,3.8,3.1,0,0
VIT_ZWO_20231027,VIT,ZWO,Netherlands Eredivisie 2023-24,1.95,3.8,3.6,1,1
HEE_HER_20231028,HEE,HER,Netherlands Eredivisie 2023-24,1.95,3.75,3.75,3,0
ALM_GO _20231028,ALM,GO ,Netherlands Eredivisie 2023-24,2.75,3.4,2.6,0,0
SPA_WAA_20231028,SPA,WAA,Netherlands Eredivisie 2023-24,1.75,3.75,4.75,2,0
FOR_UTR_20231028,FOR,UTR,Netherlands Eredivisie 2023-24,2.4,3.6,2.8,0,0
TWE_FEY_20231029,TWE,FEY,Netherlands Eredivisie 2023-24,3.1,3.6,2.2,2,1
PSV_AJA_20231029,PSV,AJA,Netherlands Eredivisie 2023-24,1.3,5.75,9.0,5,2
VOL_EXC_20231029,VOL,EXC,Netherlands Eredivisie 2023-24,2.7,3.75,2.4,3,1
AJA_VOL_20231102,AJA,VOL,Netherlands Eredivisie 2023-24,1.3,6.0,9.5,2,0
HER_PSV_20231104,HER,PSV,Netherlands Eredivisie 2023-24,13.0,7.0,1.2,0,6
EXC_AZ _20231104,EXC,AZ ,Netherlands Eredivisie 2023-24,7.5,5.0,1.4,1,1
WAA_FEY_20231104,WAA,FEY,Netherlands Eredivisie 2023-24,13.0,7.0,1.2,1,2
GO _VIT_20231104,GO ,VIT,Netherlands Eredivisie 2023-24,1.91,3.6,4.0,5,1
UTR_TWE_20231105,UTR,TWE,Netherlands Eredivisie 2023-24,5.0,4.0,1.67,1,1
NIJ_VOL_20231105,NIJ,VOL,Netherlands Eredivisie 2023-24,1.6,4.33,5.0,3,3
ZWO_FOR_20231105,ZWO,FOR,Netherlands Eredivisie 2023-24,2.2,3.5,3.2,2,0
AJA_HEE_20231105,AJA,HEE,Netherlands Eredivisie 2023-24,1.5,4.75,6.0,4,1
SPA_ALM_20231105,SPA,ALM,Netherlands Eredivisie 2023-24,1.67,4.0,5.0,1,2
FOR_HER_20231110,FOR,HER,Netherlands Eredivisie 2023-24,1.73,3.8,4.75,4,1
WAA_GO _20231111,WAA,GO ,Netherlands Eredivisie 2023-24,2.88,3.6,2.38,0,1
TWE_NIJ_20231111,TWE,NIJ,Netherlands Eredivisie 2023-24,1.33,5.0,10.0,3,3
VIT_HEE_20231111,VIT,HEE,Netherlands Eredivisie 2023-24,2.38,3.5,2.9,1,3
PSV_ZWO_20231112,PSV,ZWO,Netherlands Eredivisie 2023-24,1.1,11.0,21.0,4,0
ALM_AJA_20231112,ALM,AJA,Netherlands Eredivisie 2023-24,5.0,4.75,1.53,2,2
VOL_SPA_20231112,VOL,SPA,Netherlands Eredivisie 2023-24,3.25,3.6,2.15,1,4
FEY_AZ _20231112,FEY,AZ ,Netherlands Eredivisie 2023-24,1.55,4.5,5.25,1,0
UTR_EXC_20231112,UTR,EXC,Netherlands Eredivisie 2023-24,1.8,3.8,4.2,2,2
EXC_FEY_20231125,EXC,FEY,Netherlands Eredivisie 2023-24,11.0,7.0,1.2,2,4
HEE_FOR_20231125,HEE,FOR,Netherlands Eredivisie 2023-24,2.05,3.5,3.6,3,0
TWE_PSV_20231125,TWE,PSV,Netherlands Eredivisie 2023-24,3.8,3.6,1.91,0,3
AJA_VIT_20231125,AJA,VIT,Netherlands Eredivisie 2023-24,1.3,5.5,9.5,5,0
ZWO_WAA_20231125,ZWO,WAA,Netherlands Eredivisie 2023-24,1.75,3.8,4.33,1,2
ALM_HER_20231126,ALM,HER,Netherlands Eredivisie 2023-24,1.91,3.75,3.75,0,5
AZ _VOL_20231126,AZ ,VOL,Netherlands Eredivisie 2023-24,1.17,7.5,15.0,3,0
NIJ_GO _20231126,NIJ,GO ,Netherlands Eredivisie 2023-24,2.4,3.6,2.75,1,1
SPA_UTR_20231126,SPA,UTR,Netherlands Eredivisie 2023-24,2.38,3.5,2.8,1,2
HEE_ALM_20231201,HEE,ALM,Netherlands Eredivisie 2023-24,1.67,4.0,5.0,3,0
VOL_ZWO_20231202,VOL,ZWO,Netherlands Eredivisie 2023-24,2.6,3.75,2.55,0,5
FOR_VIT_20231202,FOR,VIT,Netherlands Eredivisie 2023-24,2.0,3.6,3.6,3,1
WAA_EXC_20231202,WAA,EXC,Netherlands Eredivisie 2023-24,2.05,4.0,3.25,2,2
HER_SPA_20231202,HER,SPA,Netherlands Eredivisie 2023-24,2.7,3.6,2.45,0,1
FEY_PSV_20231203,FEY,PSV,Netherlands Eredivisie 2023-24,2.2,3.6,3.0,1,2
GO _TWE_20231203,GO ,TWE,Netherlands Eredivisie 2023-24,3.8,4.0,1.85,1,3
NIJ_AJA_20231203,NIJ,AJA,Netherlands Eredivisie 2023-24,4.33,4.33,1.7,1,2
UTR_AZ _20231203,UTR,AZ ,Netherlands Eredivisie 2023-24,4.0,3.75,1.83,1,1
AZ _NIJ_20231206,AZ ,NIJ,Netherlands Eredivisie 2023-24,1.25,6.0,10.0,1,2
WAA_AJA_20231206,WAA,AJA,Netherlands Eredivisie 2023-24,4.75,4.33,1.6,2,3
PSV_HEE_20231207,PSV,HEE,Netherlands Eredivisie 2023-24,1.18,7.0,13.0,2,0
FEY_VOL_20231207,FEY,VOL,Netherlands Eredivisie 2023-24,1.06,12.0,26.0,3,1
TWE_EXC_20231208,TWE,EXC,Netherlands Eredivisie 2023-24,1.22,6.5,12.0,4,2
AJA_SPA_20231209,AJA,SPA,Netherlands Eredivisie 2023-24,1.4,4.75,7.5,2,1
ZWO_NIJ_20231209,ZWO,NIJ,Netherlands Eredivisie 2023-24,2.38,3.5,2.9,1,3
AZ _ALM_20231209,AZ ,ALM,Netherlands Eredivisie 2023-24,1.18,7.0,15.0,4,1
GO _UTR_20231210,GO ,UTR,Netherlands Eredivisie 2023-24,2.15,3.4,3.4,0,2
FOR_WAA_20231210,FOR,WAA,Netherlands Eredivisie 2023-24,1.91,3.6,4.0,1,0
VIT_HER_20231210,VIT,HER,Netherlands Eredivisie 2023-24,1.95,3.6,3.8,2,0
NIJ_FOR_20231215,NIJ,FOR,Netherlands Eredivisie 2023-24,1.91,3.6,3.8,4,1
UTR_WAA_20231216,UTR,WAA,Netherlands Eredivisie 2023-24,1.62,4.0,5.25,1,1
EXC_GO _20231216,EXC,GO ,Netherlands Eredivisie 2023-24,2.9,3.75,2.25,1,1
HEE_VOL_20231216,HEE,VOL,Netherlands Eredivisie 2023-24,1.36,4.75,8.5,1,2
ALM_VIT_20231217,ALM,VIT,Netherlands Eredivisie 2023-24,2.3,3.5,3.0,5,0
HER_FEY_20231217,HER,FEY,Netherlands Eredivisie 2023-24,11.0,7.0,1.22,0,4
SPA_TWE_20231217,SPA,TWE,Netherlands Eredivisie 2023-24,4.33,3.6,1.83,2,2
AJA_ZWO_20231217,AJA,ZWO,Netherlands Eredivisie 2023-24,1.29,6.5,8.0,2,2
AZ _PSV_20231217,AZ ,PSV,Netherlands Eredivisie 2023-24,4.2,3.75,1.83,0,4
WAA_HER_20240112,WAA,HER,Netherlands Eredivisie 2023-24,1.85,3.5,4.33,1,2
FOR_SPA_20240113,FOR,SPA,Netherlands Eredivisie 2023-24,2.38,3.2,3.1,0,2
TWE_AZ _20240113,TWE,AZ ,Netherlands Eredivisie 2023-24,2.15,3.3,3.4,2,1
ZWO_HEE_20240113,ZWO,HEE,Netherlands Eredivisie 2023-24,2.55,3.6,2.55,2,2
PSV_EXC_20240113,PSV,EXC,Netherlands Eredivisie 2023-24,1.07,12.0,21.0,3,1
VOL_ALM_20240114,VOL,ALM,Netherlands Eredivisie 2023-24,2.6,3.6,2.55,0,1
GO _AJA_20240114,GO ,AJA,Netherlands Eredivisie 2023-24,3.75,4.0,1.85,2,3
VIT_UTR_20240114,VIT,UTR,Netherlands Eredivisie 2023-24,2.88,3.8,2.25,0,0
FEY_NIJ_20240114,FEY,NIJ,Netherlands Eredivisie 2023-24,1.17,7.5,17.0,2,2
EXC_HEE_20240119,EXC,HEE,Netherlands Eredivisie 2023-24,3.1,3.75,2.2,3,0
NIJ_TWE_20240120,NIJ,TWE,Netherlands Eredivisie 2023-24,4.33,3.75,1.8,1,0
HER_VOL_20240120,HER,VOL,Netherlands Eredivisie 2023-24,1.73,4.0,4.33,1,1
AZ _ZWO_20240120,AZ ,ZWO,Netherlands Eredivisie 2023-24,1.33,6.0,7.5,2,2
UTR_PSV_20240121,UTR,PSV,Netherlands Eredivisie 2023-24,8.0,5.5,1.33,1,1
SPA_GO _20240121,SPA,GO ,Netherlands Eredivisie 2023-24,2.2,3.6,3.1,0,2
VIT_FEY_20240121,VIT,FEY,Netherlands Eredivisie 2023-24,11.0,7.0,1.22,1,2
AJA_WAA_20240121,AJA,WAA,Netherlands Eredivisie 2023-24,1.25,6.5,10.0,4,1
ALM_FOR_20240124,ALM,FOR,Netherlands Eredivisie 2023-24,2.38,3.5,2.9,0,0
ZWO_VIT_20240126,ZWO,VIT,Netherlands Eredivisie 2023-24,1.95,3.6,3.75,1,0
PSV_ALM_20240127,PSV,ALM,Netherlands Eredivisie 2023-24,1.09,10.0,23.0,2,0
WAA_SPA_20240127,WAA,SPA,Netherlands Eredivisie 2023-24,2.4,3.75,2.7,1,1
EXC_UTR_20240127,EXC,UTR,Netherlands Eredivisie 2023-24,3.1,3.6,2.2,1,1
HER_AJA_20240127,HER,AJA,Netherlands Eredivisie 2023-24,6.0,5.0,1.45,2,4
HEE_AZ _20240128,HEE,AZ ,Netherlands Eredivisie 2023-24,3.3,3.75,2.05,2,2
FEY_TWE_20240128,FEY,TWE,Netherlands Eredivisie 2023-24,1.4,4.75,7.0,0,0
GO _NIJ_20240128,GO ,NIJ,Netherlands Eredivisie 2023-24,2.2,3.5,3.2,2,2
VOL_FOR_20240128,VOL,FOR,Netherlands Eredivisie 2023-24,3.2,3.6,2.15,0,1
ALM_EXC_20240202,ALM,EXC,Netherlands Eredivisie 2023-24,2.15,3.25,3.5,2,1
TWE_WAA_20240203,TWE,WAA,Netherlands Eredivisie 2023-24,1.3,5.5,10.0,3,0
FOR_HEE_20240203,FOR,HEE,Netherlands Eredivisie 2023-24,2.4,3.3,3.0,3,3
AJA_PSV_20240203,AJA,PSV,Netherlands Eredivisie 2023-24,3.3,4.33,1.95,1,1
NIJ_HER_20240203,NIJ,HER,Netherlands Eredivisie 2023-24,1.73,4.0,4.75,3,1
VIT_GO _20240204,VIT,GO ,Netherlands Eredivisie 2023-24,2.9,3.3,2.45,0,2
AZ _FEY_20240204,AZ ,FEY,Netherlands Eredivisie 2023-24,4.5,3.8,1.75,0,1
