match_id,home_team_id,away_team_id,league_id,b365_home,b365_draw,b365_away,home_goals,away_goals
F2_2425_Annecy_Red Star_2024-10-04,Annecy,Red Star,France Ligue 2 24-25,2.05,3.4,3.6,1,0
F2_2425_Dunkerque_Troyes_2024-10-04,Dunkerque,Troyes,France Ligue 2 24-25,2.15,3.3,3.4,2,1
F2_2425_Paris FC_Laval_2024-10-04,Paris FC,Laval,France Ligue 2 24-25,1.75,3.7,4.5,1,0
F2_2425_Rodez_Grenoble_2024-10-04,Rodez,Grenoble,France Ligue 2 24-25,2.4,3.4,2.8,2,1
F2_2425_Ajaccio_Martigues_2024-10-05,Ajaccio,Martigues,France Ligue 2 24-25,1.9,3.1,4.5,1,1
F2_2425_Caen_Lorient_2024-10-05,Caen,Lorient,France Ligue 2 24-25,3.2,3.8,2.05,1,2
F2_2425_Clermont_Guingamp_2024-10-05,Clermont,Guingamp,France Ligue 2 24-25,2.6,3.3,2.63,4,1
F2_2425_Metz_Amiens_2024-10-05,Metz,Amiens,France Ligue 2 24-25,1.67,3.7,5.25,3,2
F2_2425_Bastia_Clermont_2024-10-18,Bastia,Clermont,France Ligue 2 24-25,2.15,3.0,3.1,0,0
F2_2425_Grenoble_Metz_2024-10-18,Grenoble,Metz,France Ligue 2 24-25,3.2,3.2,2.05,2,0
F2_2425_Guingamp_Pau FC_2024-10-18,Guingamp,Pau FC,France Ligue 2 24-25,1.8,3.4,3.75,0,1
F2_2425_Laval_Dunkerque_2024-10-18,Laval,Dunkerque,France Ligue 2 24-25,2.1,3.1,3.3,3,2
F2_2425_Martigues_Rodez_2024-10-18,Martigues,Rodez,France Ligue 2 24-25,3.2,3.25,2.05,0,2
F2_2425_Red Star_Caen_2024-10-18,Red Star,Caen,France Ligue 2 24-25,2.5,3.1,2.6,2,2
F2_2425_Amiens_Ajaccio_2024-10-19,Amiens,Ajaccio,France Ligue 2 24-25,2.1,2.9,3.4,3,1
F2_2425_Lorient_Annecy_2024-10-19,Lorient,Annecy,France Ligue 2 24-25,1.48,4.0,5.5,4,2
F2_2425_Troyes_Paris FC_2024-10-21,Troyes,Paris FC,France Ligue 2 24-25,3.8,3.3,1.83,0,3
F2_2425_Pau FC_Bastia_2024-10-22,Pau FC,Bastia,France Ligue 2 24-25,2.25,3.1,3.2,1,1
F2_2425_Annecy_Laval_2024-10-25,Annecy,Laval,France Ligue 2 24-25,2.35,3.0,3.2,2,0
F2_2425_Clermont_Martigues_2024-10-25,Clermont,Martigues,France Ligue 2 24-25,1.73,3.7,4.5,0,1
F2_2425_Dunkerque_Red Star_2024-10-25,Dunkerque,Red Star,France Ligue 2 24-25,2.38,3.4,2.88,2,0
F2_2425_Metz_Guingamp_2024-10-25,Metz,Guingamp,France Ligue 2 24-25,1.9,3.3,4.1,1,0
F2_2425_Pau FC_Amiens_2024-10-25,Pau FC,Amiens,France Ligue 2 24-25,2.15,3.2,3.4,0,2
F2_2425_Rodez_Lorient_2024-10-25,Rodez,Lorient,France Ligue 2 24-25,3.75,3.5,1.91,3,3
F2_2425_Caen_Troyes_2024-10-26,Caen,Troyes,France Ligue 2 24-25,1.73,3.6,4.75,0,1
F2_2425_Paris FC_Grenoble_2024-10-26,Paris FC,Grenoble,France Ligue 2 24-25,1.67,3.7,5.0,2,1
F2_2425_Amiens_Paris FC_2024-10-29,Amiens,Paris FC,France Ligue 2 24-25,3.4,3.0,2.25,0,0
F2_2425_Bastia_Rodez_2024-10-29,Bastia,Rodez,France Ligue 2 24-25,2.0,3.2,3.8,2,2
F2_2425_Grenoble_Annecy_2024-10-29,Grenoble,Annecy,France Ligue 2 24-25,2.3,3.1,3.1,0,0
F2_2425_Guingamp_Ajaccio_2024-10-29,Guingamp,Ajaccio,France Ligue 2 24-25,1.7,3.4,5.5,1,0
F2_2425_Laval_Clermont_2024-10-29,Laval,Clermont,France Ligue 2 24-25,2.38,3.0,3.1,1,2
F2_2425_Lorient_Dunkerque_2024-10-29,Lorient,Dunkerque,France Ligue 2 24-25,1.42,4.5,6.25,4,2
F2_2425_Martigues_Caen_2024-10-29,Martigues,Caen,France Ligue 2 24-25,3.5,3.4,2.05,0,3
F2_2425_Red Star_Metz_2024-10-29,Red Star,Metz,France Ligue 2 24-25,3.6,3.4,2.0,1,0
F2_2425_Troyes_Pau FC_2024-10-29,Troyes,Pau FC,France Ligue 2 24-25,2.5,3.25,2.8,3,0
F2_2425_Annecy_Pau FC_2024-11-01,Annecy,Pau FC,France Ligue 2 24-25,2.25,3.3,3.1,2,0
F2_2425_Clermont_Lorient_2024-11-01,Clermont,Lorient,France Ligue 2 24-25,4.0,3.4,1.9,2,1
F2_2425_Dunkerque_Amiens_2024-11-01,Dunkerque,Amiens,France Ligue 2 24-25,2.35,3.1,3.0,3,1
F2_2425_Martigues_Red Star_2024-11-01,Martigues,Red Star,France Ligue 2 24-25,3.3,3.2,2.2,0,1
F2_2425_Paris FC_Rodez_2024-11-01,Paris FC,Rodez,France Ligue 2 24-25,1.65,3.7,5.25,3,3
F2_2425_Troyes_Laval_2024-11-01,Troyes,Laval,France Ligue 2 24-25,2.15,3.1,3.5,0,0
F2_2425_Caen_Bastia_2024-11-02,Caen,Bastia,France Ligue 2 24-25,2.2,3.2,3.3,2,0
F2_2425_Guingamp_Grenoble_2024-11-02,Guingamp,Grenoble,France Ligue 2 24-25,1.8,3.6,4.33,3,0
F2_2425_Ajaccio_Metz_2024-11-04,Ajaccio,Metz,France Ligue 2 24-25,4.33,3.1,1.95,0,1
F2_2425_Ajaccio_Clermont_2024-11-08,Ajaccio,Clermont,France Ligue 2 24-25,2.75,2.88,2.88,2,0
F2_2425_Amiens_Martigues_2024-11-08,Amiens,Martigues,France Ligue 2 24-25,1.5,4.0,6.5,1,1
F2_2425_Grenoble_Dunkerque_2024-11-08,Grenoble,Dunkerque,France Ligue 2 24-25,2.63,3.2,2.63,0,1
F2_2425_Laval_Bastia_2024-11-08,Laval,Bastia,France Ligue 2 24-25,3.7,3.1,2.15,2,2
F2_2425_Red Star_Troyes_2024-11-08,Red Star,Troyes,France Ligue 2 24-25,2.2,3.5,3.1,0,3
F2_2425_Rodez_Annecy_2024-11-08,Rodez,Annecy,France Ligue 2 24-25,1.95,3.5,3.7,5,1
F2_2425_Lorient_Guingamp_2024-11-09,Lorient,Guingamp,France Ligue 2 24-25,1.85,3.75,3.9,3,1
F2_2425_Pau FC_Paris FC_2024-11-09,Pau FC,Paris FC,France Ligue 2 24-25,3.3,3.5,2.1,0,0
F2_2425_Metz_Caen_2024-11-09,Metz,Caen,France Ligue 2 24-25,1.75,3.6,4.75,1,0
F2_2425_Caen_Rodez_2024-11-22,Caen,Rodez,France Ligue 2 24-25,2.2,3.5,3.1,3,3
F2_2425_Clermont_Metz_2024-11-22,Clermont,Metz,France Ligue 2 24-25,3.6,3.1,2.2,1,1
F2_2425_Guingamp_Amiens_2024-11-22,Guingamp,Amiens,France Ligue 2 24-25,1.8,3.6,4.5,3,0
F2_2425_Martigues_Laval_2024-11-22,Martigues,Laval,France Ligue 2 24-25,3.3,3.2,2.25,0,3
F2_2425_Pau FC_Red Star_2024-11-22,Pau FC,Red Star,France Ligue 2 24-25,1.91,3.4,3.9,4,1
F2_2425_Troyes_Grenoble_2024-11-22,Troyes,Grenoble,France Ligue 2 24-25,2.2,3.2,3.3,0,0
F2_2425_Paris FC_Annecy_2024-11-23,Paris FC,Annecy,France Ligue 2 24-25,1.65,3.9,5.0,0,0
F2_2425_Bastia_Lorient_2024-11-23,Bastia,Lorient,France Ligue 2 24-25,3.1,3.5,2.15,0,0
F2_2425_Dunkerque_Ajaccio_2024-11-25,Dunkerque,Ajaccio,France Ligue 2 24-25,2.05,3.2,3.9,1,0
F2_2425_Ajaccio_Bastia_2024-12-03,Ajaccio,Bastia,France Ligue 2 24-25,2.88,2.9,2.65,0,0
F2_2425_Annecy_Clermont_2024-12-06,Annecy,Clermont,France Ligue 2 24-25,2.25,3.3,2.7,2,0
F2_2425_Laval_Caen_2024-12-06,Laval,Caen,France Ligue 2 24-25,2.15,3.5,2.75,1,0
F2_2425_Lorient_Troyes_2024-12-06,Lorient,Troyes,France Ligue 2 24-25,1.42,4.75,5.75,2,0
F2_2425_Martigues_Guingamp_2024-12-06,Martigues,Guingamp,France Ligue 2 24-25,4.75,4.1,1.5,0,1
F2_2425_Red Star_Bastia_2024-12-06,Red Star,Bastia,France Ligue 2 24-25,2.7,3.2,2.35,0,0
F2_2425_Rodez_Pau FC_2024-12-06,Rodez,Pau FC,France Ligue 2 24-25,2.1,3.4,3.0,1,0
F2_2425_Grenoble_Amiens_2024-12-07,Grenoble,Amiens,France Ligue 2 24-25,2.3,3.3,2.7,0,2
F2_2425_Ajaccio_Paris FC_2024-12-07,Ajaccio,Paris FC,France Ligue 2 24-25,3.75,3.3,1.85,0,2
F2_2425_Metz_Dunkerque_2024-12-09,Metz,Dunkerque,France Ligue 2 24-25,1.7,3.75,4.0,2,0
F2_2425_Amiens_Laval_2024-12-13,Amiens,Laval,France Ligue 2 24-25,2.25,3.1,3.1,1,3
F2_2425_Bastia_Guingamp_2024-12-13,Bastia,Guingamp,France Ligue 2 24-25,2.3,3.0,3.5,3,1
F2_2425_Clermont_Rodez_2024-12-13,Clermont,Rodez,France Ligue 2 24-25,2.55,3.4,2.63,1,1
F2_2425_Pau FC_Ajaccio_2024-12-13,Pau FC,Ajaccio,France Ligue 2 24-25,1.62,3.9,5.5,1,0
F2_2425_Troyes_Martigues_2024-12-13,Troyes,Martigues,France Ligue 2 24-25,1.45,4.1,6.5,4,0
F2_2425_Lorient_Paris FC_2024-12-14,Lorient,Paris FC,France Ligue 2 24-25,1.91,3.5,3.4,2,0
F2_2425_Red Star_Grenoble_2024-12-14,Red Star,Grenoble,France Ligue 2 24-25,2.55,3.2,2.55,3,1
F2_2425_Annecy_Metz_2024-12-14,Annecy,Metz,France Ligue 2 24-25,3.4,3.3,2.1,0,0
F2_2425_Dunkerque_Caen_2024-12-16,Dunkerque,Caen,France Ligue 2 24-25,2.05,3.2,3.4,3,1
F2_2425_Ajaccio_Annecy_2025-01-03,Ajaccio,Annecy,France Ligue 2 24-25,3.0,2.9,2.45,1,2
F2_2425_Amiens_Troyes_2025-01-03,Amiens,Troyes,France Ligue 2 24-25,2.63,3.1,2.7,0,3
F2_2425_Caen_Clermont_2025-01-03,Caen,Clermont,France Ligue 2 24-25,2.25,3.3,3.0,0,1
F2_2425_Grenoble_Bastia_2025-01-03,Grenoble,Bastia,France Ligue 2 24-25,3.0,2.88,2.4,3,2
F2_2425_Paris FC_Martigues_2025-01-03,Paris FC,Martigues,France Ligue 2 24-25,1.18,6.5,13.0,1,2
F2_2425_Rodez_Red Star_2025-01-03,Rodez,Red Star,France Ligue 2 24-25,1.65,4.1,4.33,0,2
F2_2425_Guingamp_Dunkerque_2025-01-04,Guingamp,Dunkerque,France Ligue 2 24-25,2.0,3.5,3.4,1,1
F2_2425_Metz_Pau FC_2025-01-04,Metz,Pau FC,France Ligue 2 24-25,1.73,3.5,4.75,0,0
F2_2425_Laval_Lorient_2025-01-04,Laval,Lorient,France Ligue 2 24-25,4.33,3.4,1.8,2,0
F2_2425_Annecy_Guingamp_2025-01-10,Annecy,Guingamp,France Ligue 2 24-25,2.55,3.1,2.75,1,4
F2_2425_Laval_Red Star_2025-01-10,Laval,Red Star,France Ligue 2 24-25,1.95,3.25,3.6,1,1
F2_2425_Martigues_Clermont_2025-01-10,Martigues,Clermont,France Ligue 2 24-25,4.75,3.4,1.73,0,1
F2_2425_Pau FC_Dunkerque_2025-01-10,Pau FC,Dunkerque,France Ligue 2 24-25,2.5,3.25,2.7,1,1
F2_2425_Rodez_Troyes_2025-01-10,Rodez,Troyes,France Ligue 2 24-25,2.35,3.3,2.8,2,1
F2_2425_Bastia_Ajaccio_2025-01-11,Bastia,Ajaccio,France Ligue 2 24-25,1.67,3.3,5.75,4,0
F2_2425_Caen_Grenoble_2025-01-11,Caen,Grenoble,France Ligue 2 24-25,2.1,3.25,3.4,0,1
F2_2425_Paris FC_Amiens_2025-01-11,Paris FC,Amiens,France Ligue 2 24-25,1.62,3.7,5.25,1,0
F2_2425_Lorient_Metz_2025-01-11,Lorient,Metz,France Ligue 2 24-25,1.85,3.5,4.0,0,0
F2_2425_Ajaccio_Caen_2025-01-17,Ajaccio,Caen,France Ligue 2 24-25,2.4,3.0,3.1,2,1
F2_2425_Amiens_Bastia_2025-01-17,Amiens,Bastia,France Ligue 2 24-25,3.2,3.0,2.3,1,0
F2_2425_Grenoble_Martigues_2025-01-17,Grenoble,Martigues,France Ligue 2 24-25,1.36,4.75,8.0,1,0
F2_2425_Guingamp_Rodez_2025-01-17,Guingamp,Rodez,France Ligue 2 24-25,2.25,3.4,3.0,3,0
F2_2425_Red Star_Pau FC_2025-01-17,Red Star,Pau FC,France Ligue 2 24-25,2.8,3.2,2.45,1,3
F2_2425_Clermont_Laval_2025-01-18,Clermont,Laval,France Ligue 2 24-25,2.15,3.3,3.3,1,1
F2_2425_Metz_Paris FC_2025-01-18,Metz,Paris FC,France Ligue 2 24-25,2.4,3.0,3.1,3,1
F2_2425_Dunkerque_Lorient_2025-01-18,Dunkerque,Lorient,France Ligue 2 24-25,2.9,2.9,2.55,0,1
F2_2425_Troyes_Annecy_2025-01-20,Troyes,Annecy,France Ligue 2 24-25,2.0,3.3,3.75,0,1
F2_2425_Bastia_Pau FC_2025-01-24,Bastia,Pau FC,France Ligue 2 24-25,1.9,3.4,4.1,1,1
F2_2425_Caen_Guingamp_2025-01-24,Caen,Guingamp,France Ligue 2 24-25,3.0,3.3,2.35,0,1
F2_2425_Laval_Troyes_2025-01-24,Laval,Troyes,France Ligue 2 24-25,2.6,2.88,2.63,1,0
F2_2425_Martigues_Amiens_2025-01-24,Martigues,Amiens,France Ligue 2 24-25,3.9,3.5,1.9,3,0
F2_2425_Metz_Grenoble_2025-01-24,Metz,Grenoble,France Ligue 2 24-25,1.6,3.7,5.75,3,0
F2_2425_Rodez_Ajaccio_2025-01-24,Rodez,Ajaccio,France Ligue 2 24-25,1.72,3.6,4.5,1,2
F2_2425_Paris FC_Red Star_2025-01-25,Paris FC,Red Star,France Ligue 2 24-25,1.55,4.0,5.75,4,1
F2_2425_Lorient_Clermont_2025-01-25,Lorient,Clermont,France Ligue 2 24-25,1.65,3.9,5.0,3,2
F2_2425_Annecy_Dunkerque_2025-01-27,Annecy,Dunkerque,France Ligue 2 24-25,2.55,2.9,2.63,0,2
F2_2425_Amiens_Annecy_2025-01-31,Amiens,Annecy,France Ligue 2 24-25,2.2,3.3,2.88,1,0
F2_2425_Bastia_Metz_2025-01-31,Bastia,Metz,France Ligue 2 24-25,2.88,3.0,2.4,1,1
F2_2425_Clermont_Ajaccio_2025-01-31,Clermont,Ajaccio,France Ligue 2 24-25,1.75,3.2,5.0,0,1
F2_2425_Dunkerque_Martigues_2025-01-31,Dunkerque,Martigues,France Ligue 2 24-25,1.44,4.0,7.0,0,1
F2_2425_Grenoble_Rodez_2025-01-31,Grenoble,Rodez,France Ligue 2 24-25,2.9,3.3,2.25,2,1
F2_2425_Pau FC_Laval_2025-01-31,Pau FC,Laval,France Ligue 2 24-25,2.15,3.2,3.1,1,1
F2_2425_Red Star_Lorient_2025-02-01,Red Star,Lorient,France Ligue 2 24-25,4.2,3.75,1.7,1,2
F2_2425_Troyes_Caen_2025-02-01,Troyes,Caen,France Ligue 2 24-25,2.0,3.4,3.3,3,0
F2_2425_Guingamp_Paris FC_2025-02-01,Guingamp,Paris FC,France Ligue 2 24-25,2.6,3.2,2.5,0,1
F2_2425_Grenoble_Red Star_2025-02-07,Grenoble,Red Star,France Ligue 2 24-25,2.3,3.25,3.0,0,0
F2_2425_Laval_Annecy_2025-02-07,Laval,Annecy,France Ligue 2 24-25,1.95,3.4,3.9,0,1
F2_2425_Martigues_Troyes_2025-02-07,Martigues,Troyes,France Ligue 2 24-25,3.6,3.4,2.05,1,2
F2_2425_Paris FC_Pau FC_2025-02-07,Paris FC,Pau FC,France Ligue 2 24-25,1.65,3.9,5.0,3,1
F2_2425_Rodez_Bastia_2025-02-07,Rodez,Bastia,France Ligue 2 24-25,2.45,3.25,2.88,0,2
F2_2425_Ajaccio_Guingamp_2025-02-08,Ajaccio,Guingamp,France Ligue 2 24-25,2.88,3.0,2.63,0,3
F2_2425_Lorient_Amiens_2025-02-08,Lorient,Amiens,France Ligue 2 24-25,1.44,4.2,7.5,3,1
F2_2425_Metz_Clermont_2025-02-08,Metz,Clermont,France Ligue 2 24-25,1.8,3.5,4.5,3,1
F2_2425_Caen_Dunkerque_2025-02-10,Caen,Dunkerque,France Ligue 2 24-25,2.9,3.4,2.3,0,2
F2_2425_Ajaccio_Laval_2025-02-14,Ajaccio,Laval,France Ligue 2 24-25,2.45,2.75,3.4,3,0
F2_2425_Amiens_Grenoble_2025-02-14,Amiens,Grenoble,France Ligue 2 24-25,2.3,2.7,3.7,1,4
F2_2425_Clermont_Bastia_2025-02-14,Clermont,Bastia,France Ligue 2 24-25,3.0,2.9,2.55,1,1
F2_2425_Pau FC_Rodez_2025-02-14,Pau FC,Rodez,France Ligue 2 24-25,2.63,3.0,2.8,0,5
F2_2425_Red Star_Martigues_2025-02-14,Red Star,Martigues,France Ligue 2 24-25,1.75,3.6,4.33,1,0
F2_2425_Troyes_Lorient_2025-02-14,Troyes,Lorient,France Ligue 2 24-25,3.9,2.9,2.1,0,1
F2_2425_Dunkerque_Paris FC_2025-02-15,Dunkerque,Paris FC,France Ligue 2 24-25,2.9,3.2,2.5,1,0
F2_2425_Guingamp_Metz_2025-02-15,Guingamp,Metz,France Ligue 2 24-25,3.2,3.1,2.4,0,3
F2_2425_Annecy_Caen_2025-02-17,Annecy,Caen,France Ligue 2 24-25,2.35,3.25,3.0,1,0
F2_2425_Bastia_Red Star_2025-02-21,Bastia,Red Star,France Ligue 2 24-25,1.73,3.5,4.5,1,0
F2_2425_Dunkerque_Clermont_2025-02-21,Dunkerque,Clermont,France Ligue 2 24-25,1.8,3.2,4.5,3,0
F2_2425_Grenoble_Guingamp_2025-02-21,Grenoble,Guingamp,France Ligue 2 24-25,2.9,3.1,2.35,1,1
F2_2425_Martigues_Annecy_2025-02-21,Martigues,Annecy,France Ligue 2 24-25,3.3,3.3,2.05,2,0
F2_2425_Paris FC_Troyes_2025-02-21,Paris FC,Troyes,France Ligue 2 24-25,1.73,3.5,4.75,1,0
F2_2425_Rodez_Amiens_2025-02-21,Rodez,Amiens,France Ligue 2 24-25,1.63,3.75,4.75,1,1
F2_2425_Caen_Pau FC_2025-02-22,Caen,Pau FC,France Ligue 2 24-25,2.2,3.2,3.25,2,2
F2_2425_Lorient_Laval_2025-02-22,Lorient,Laval,France Ligue 2 24-25,1.45,4.1,6.5,0,1
F2_2425_Metz_Ajaccio_2025-02-22,Metz,Ajaccio,France Ligue 2 24-25,1.44,4.2,6.5,0,1
F2_2425_Annecy_Paris FC_2025-02-28,Annecy,Paris FC,France Ligue 2 24-25,3.8,3.1,2.1,2,3
F2_2425_Clermont_Caen_2025-02-28,Clermont,Caen,France Ligue 2 24-25,2.2,3.0,3.3,0,1
F2_2425_Laval_Martigues_2025-02-28,Laval,Martigues,France Ligue 2 24-25,1.73,3.6,4.75,0,1
F2_2425_Pau FC_Grenoble_2025-02-28,Pau FC,Grenoble,France Ligue 2 24-25,1.91,3.5,3.7,1,0
F2_2425_Troyes_Bastia_2025-02-28,Troyes,Bastia,France Ligue 2 24-25,2.7,2.75,2.9,2,0
F2_2425_Amiens_Metz_2025-03-01,Amiens,Metz,France Ligue 2 24-25,5.0,3.6,1.7,1,2
F2_2425_Red Star_Guingamp_2025-03-01,Red Star,Guingamp,France Ligue 2 24-25,3.0,3.4,2.25,3,1
F2_2425_Lorient_Rodez_2025-03-01,Lorient,Rodez,France Ligue 2 24-25,1.65,4.0,4.5,3,1
F2_2425_Ajaccio_Dunkerque_2025-03-03,Ajaccio,Dunkerque,France Ligue 2 24-25,3.4,2.9,2.3,1,2
F2_2425_Bastia_Martigues_2025-03-07,Bastia,Martigues,France Ligue 2 24-25,1.42,4.0,7.5,1,0
F2_2425_Caen_Laval_2025-03-07,Caen,Laval,France Ligue 2 24-25,2.0,3.3,3.7,0,1
F2_2425_Grenoble_Ajaccio_2025-03-07,Grenoble,Ajaccio,France Ligue 2 24-25,2.2,3.1,3.4,2,2
F2_2425_Guingamp_Clermont_2025-03-07,Guingamp,Clermont,France Ligue 2 24-25,1.8,3.6,4.0,3,1
F2_2425_Pau FC_Troyes_2025-03-07,Pau FC,Troyes,France Ligue 2 24-25,2.38,3.2,2.9,0,2
F2_2425_Red Star_Amiens_2025-03-07,Red Star,Amiens,France Ligue 2 24-25,1.85,3.4,4.2,2,0
F2_2425_Paris FC_Lorient_2025-03-08,Paris FC,Lorient,France Ligue 2 24-25,2.6,3.1,2.75,3,2
F2_2425_Metz_Annecy_2025-03-08,Metz,Annecy,France Ligue 2 24-25,1.42,4.75,6.5,5,1
F2_2425_Rodez_Dunkerque_2025-03-10,Rodez,Dunkerque,France Ligue 2 24-25,2.45,3.4,2.8,5,1
F2_2425_Ajaccio_Red Star_2025-03-14,Ajaccio,Red Star,France Ligue 2 24-25,2.6,2.88,2.8,2,1
F2_2425_Amiens_Caen_2025-03-14,Amiens,Caen,France Ligue 2 24-25,3.2,3.2,2.15,2,1
F2_2425_Annecy_Rodez_2025-03-14,Annecy,Rodez,France Ligue 2 24-25,2.88,3.3,2.3,1,1
F2_2425_Clermont_Grenoble_2025-03-14,Clermont,Grenoble,France Ligue 2 24-25,2.35,3.1,3.0,0,0
F2_2425_Martigues_Pau FC_2025-03-14,Martigues,Pau FC,France Ligue 2 24-25,3.4,3.2,2.05,2,2
F2_2425_Troyes_Guingamp_2025-03-14,Troyes,Guingamp,France Ligue 2 24-25,2.5,3.1,2.7,0,1
F2_2425_Dunkerque_Metz_2025-03-15,Dunkerque,Metz,France Ligue 2 24-25,2.8,3.2,2.35,2,3
F2_2425_Laval_Paris FC_2025-03-15,Laval,Paris FC,France Ligue 2 24-25,3.6,3.2,2.0,3,0
F2_2425_Lorient_Bastia_2025-03-15,Lorient,Bastia,France Ligue 2 24-25,1.67,3.4,5.0,4,0
F2_2425_Bastia_Dunkerque_2025-03-28,Bastia,Dunkerque,France Ligue 2 24-25,2.05,3.1,3.4,2,0
F2_2425_Clermont_Amiens_2025-03-28,Clermont,Amiens,France Ligue 2 24-25,1.95,3.2,3.5,1,1
F2_2425_Martigues_Ajaccio_2025-03-28,Martigues,Ajaccio,France Ligue 2 24-25,3.0,3.0,2.25,2,0
F2_2425_Metz_Troyes_2025-03-28,Metz,Troyes,France Ligue 2 24-25,1.62,3.3,5.25,2,1
F2_2425_Pau FC_Annecy_2025-03-28,Pau FC,Annecy,France Ligue 2 24-25,2.1,3.2,3.3,1,0
F2_2425_Red Star_Rodez_2025-03-28,Red Star,Rodez,France Ligue 2 24-25,2.7,3.1,2.5,1,1
F2_2425_Grenoble_Lorient_2025-03-29,Grenoble,Lorient,France Ligue 2 24-25,4.33,3.3,1.75,1,2
F2_2425_Guingamp_Laval_2025-03-29,Guingamp,Laval,France Ligue 2 24-25,1.7,3.4,4.5,2,0
F2_2425_Paris FC_Caen_2025-03-31,Paris FC,Caen,France Ligue 2 24-25,1.53,3.6,6.0,4,2
F2_2425_Ajaccio_Amiens_2025-04-04,Ajaccio,Amiens,France Ligue 2 24-25,2.1,3.0,3.9,2,1
F2_2425_Annecy_Bastia_2025-04-04,Annecy,Bastia,France Ligue 2 24-25,3.5,3.0,2.2,1,1
F2_2425_Laval_Grenoble_2025-04-04,Laval,Grenoble,France Ligue 2 24-25,2.25,2.9,3.5,1,2
F2_2425_Paris FC_Clermont_2025-04-04,Paris FC,Clermont,France Ligue 2 24-25,1.45,4.1,8.0,2,0
F2_2425_Rodez_Martigues_2025-04-04,Rodez,Martigues,France Ligue 2 24-25,1.44,4.75,6.25,1,0
F2_2425_Caen_Metz_2025-04-05,Caen,Metz,France Ligue 2 24-25,4.1,3.6,1.8,2,2
F2_2425_Lorient_Pau FC_2025-04-05,Lorient,Pau FC,France Ligue 2 24-25,1.42,4.5,7.0,5,0
F2_2425_Troyes_Red Star_2025-04-05,Troyes,Red Star,France Ligue 2 24-25,1.95,3.4,4.0,2,2
F2_2425_Dunkerque_Guingamp_2025-04-07,Dunkerque,Guingamp,France Ligue 2 24-25,2.38,3.25,3.0,3,1
F2_2425_Amiens_Dunkerque_2025-04-11,Amiens,Dunkerque,France Ligue 2 24-25,3.75,3.5,1.83,1,0
F2_2425_Martigues_Metz_2025-04-11,Martigues,Metz,France Ligue 2 24-25,7.0,5.0,1.4,1,4
F2_2425_Pau FC_Clermont_2025-04-11,Pau FC,Clermont,France Ligue 2 24-25,2.0,3.4,3.6,2,2
F2_2425_Red Star_Annecy_2025-04-11,Red Star,Annecy,France Ligue 2 24-25,2.1,3.2,3.7,0,1
F2_2425_Rodez_Caen_2025-04-11,Rodez,Caen,France Ligue 2 24-25,1.9,3.7,3.7,2,2
F2_2425_Troyes_Ajaccio_2025-04-11,Troyes,Ajaccio,France Ligue 2 24-25,1.85,3.3,4.5,0,0
F2_2425_Guingamp_Lorient_2025-04-12,Guingamp,Lorient,France Ligue 2 24-25,3.25,3.5,2.0,1,2
F2_2425_Grenoble_Paris FC_2025-04-12,Grenoble,Paris FC,France Ligue 2 24-25,4.33,3.9,1.7,1,2
F2_2425_Bastia_Laval_2025-04-14,Bastia,Laval,France Ligue 2 24-25,1.62,3.25,6.0,5,2
F2_2425_Ajaccio_Pau FC_2025-04-18,Ajaccio,Pau FC,France Ligue 2 24-25,2.5,3.1,2.9,1,1
F2_2425_Amiens_Guingamp_2025-04-18,Amiens,Guingamp,France Ligue 2 24-25,4.1,3.5,1.83,3,2
F2_2425_Caen_Martigues_2025-04-18,Caen,Martigues,France Ligue 2 24-25,1.57,3.75,5.75,0,3
F2_2425_Clermont_Troyes_2025-04-18,Clermont,Troyes,France Ligue 2 24-25,3.2,3.2,2.2,0,2
F2_2425_Dunkerque_Grenoble_2025-04-18,Dunkerque,Grenoble,France Ligue 2 24-25,1.73,3.6,4.75,2,0
F2_2425_Laval_Rodez_2025-04-18,Laval,Rodez,France Ligue 2 24-25,2.9,3.3,2.35,2,1
F2_2425_Paris FC_Bastia_2025-04-19,Paris FC,Bastia,France Ligue 2 24-25,1.83,3.4,4.2,1,0
F2_2425_Metz_Red Star_2025-04-19,Metz,Red Star,France Ligue 2 24-25,1.48,4.33,6.5,2,2
F2_2425_Annecy_Lorient_2025-04-21,Annecy,Lorient,France Ligue 2 24-25,5.25,4.0,1.6,0,0
F2_2425_Annecy_Ajaccio_2025-04-25,Annecy,Ajaccio,France Ligue 2 24-25,2.0,3.4,3.75,2,0
F2_2425_Bastia_Grenoble_2025-04-25,Bastia,Grenoble,France Ligue 2 24-25,1.53,4.33,5.75,2,3
F2_2425_Guingamp_Martigues_2025-04-25,Guingamp,Martigues,France Ligue 2 24-25,1.44,4.33,7.5,2,1
F2_2425_Laval_Amiens_2025-04-25,Laval,Amiens,France Ligue 2 24-25,1.57,4.0,5.75,1,0
F2_2425_Red Star_Clermont_2025-04-25,Red Star,Clermont,France Ligue 2 24-25,2.5,3.25,2.8,1,1
F2_2425_Troyes_Dunkerque_2025-04-25,Troyes,Dunkerque,France Ligue 2 24-25,2.7,3.0,2.75,1,0
F2_2425_Rodez_Paris FC_2025-04-26,Rodez,Paris FC,France Ligue 2 24-25,3.0,3.25,2.38,1,1
F2_2425_Lorient_Caen_2025-04-26,Lorient,Caen,France Ligue 2 24-25,1.25,6.0,13.0,4,0
