"RelativePath","Extension","Bytes","LastWriteUtc","Sha256","ArchiveStatus"
"2026-07-15\建议.md","md","372553","2026-06-20T18:55:50.0000000Z","744c357c50c336e8e3eff0e6af122dd583876604aebef5963b9ca5ea16d3b0f2","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\今日预测报告.md","md","18906","2026-06-22T19:34:06.0000000Z","23597b626009e0d1a28b8394edb4cfa46dc12ec2f3538dfea56a94c3290e1dec","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\竞彩世界杯5场分析.md","md","5050","2026-06-20T19:00:04.0000000Z","030bd78fdb421ff685bdd1656cd1116cfa2ae5d4ae99fb4f4958b312333dd695","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\竞彩世界杯5场分析_修正版.md","md","4179","2026-06-20T19:08:23.0000000Z","b6c223e7af001ea4dcbeed547c2d37c31ced84573e4d19ddfc6e8366eb34fef8","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\框架_CSV大数据索引.md","md","5624","2026-06-25T16:05:17.0000000Z","2016bdb69fafa9a9af53fec6d1ea853768e7e3696fb79b7a27e8777b6466742f","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\框架_核心数据文件.tar.gz","gz","504387","2026-06-25T16:05:17.0000000Z","c808b1e92f09799bb1e6d4b768cd0383e907060e25ae358b355a7b9c4803b2b8","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\框架_全部CSV数据.tar.gz","gz","11505244","2026-06-25T16:06:12.0000000Z","06c68e58a811f12577e1fe0d4879da5d46471191ab681ccd34a4b5b501f30fbb","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\框架_所有报告文档.tar.gz","gz","1186349","2026-06-25T16:05:16.0000000Z","cfaafd73a93550cfb7e5a4522a1458884be47076308347d400bcdaf99edd6dfc","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\框架Bug扫描与更新建议报告.md","md","5478","2026-06-19T15:40:39.0000000Z","4a42ac9f31142d613545a6cfb9241a7e30a15ac7b5558b312a106e182f05db4b","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\框架底层公式审查报告.md","md","8515","2026-06-19T17:53:21.0000000Z","1b78ff829b896ebe934c4dbe290642b71662ba3c23fe50572b0869f10f2fb149","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\框架对比分析报告.md","md","6164","2026-06-19T18:38:39.0000000Z","57c9186e425fcdb7f965572a214bf30f29f91a318dbc0147c845f84c0cee0095","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\框架完整目录索引.md","md","2838","2026-06-25T16:04:41.0000000Z","0d2a79bc9edf1a253ba72714e17417a68e3c01b1f6150bfac74b87756ec5f7e1","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\框架修正完成报告_v21.md","md","4444","2026-06-20T21:13:01.0000000Z","5097dbd7df0e0e9fcc23a8308d7476d5e0dc37d1a35be46eff481392478e8559","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\框架知识库_v2.2.md","md","15137","2026-06-21T20:50:07.0000000Z","5267514c7f6545e43982063f64c6ce12d6a4bb42a5abfc4c9fd4a303968f5b97","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\框架知识库_v2.3.md","md","17941","2026-06-21T22:24:06.0000000Z","a5ddbd54684c268faab4b43adbe98bea72ee8716c7b865275c428a02bf28b0cf","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\冷门猎手V1.0_4场深度分析.md","md","14255","2026-06-21T14:18:40.0000000Z","c6cf86196fe77936776b8a874bc49f08d651c44b595814b8cf6b5d9008aa9589","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\冷门猎手V1.0_4场深度分析_完整版.md","md","22271","2026-06-21T18:33:43.0000000Z","66e081030e800317069d83cd8213df8e647c168109b26e8887d03ef3edde79df","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\冷门预测系统_Dixon-Coles增强方案_V6.1.md","md","7926","2026-06-19T10:33:26.0000000Z","11c2eec8cbcef995d00b5bc124cad27f8409ca1abbaf2f6d0e5d8e494907584c","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\冷门预测系统_ML增强方案_V6.0.md","md","14209","2026-06-19T10:19:31.0000000Z","871268edafb48a2916c62e0e91571727ecbd70fc6f91ee92a81b417968bc402e","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\墨西哥vs韩国_2018世界杯战术分析.md","md","5295","2026-06-18T18:48:22.0000000Z","8edf8c291695d1e0fdcdb52a9cd3b75d4fe6c5e1c7946f608697de7bc97fb85a","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\墨西哥vs韩国_2026世界杯赔率数据.md","md","3614","2026-06-18T19:14:05.0000000Z","0b1247324da06aba060124521882fcedc0552281fd38db547abe25425e0679c7","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\任务进度表_2026世界杯数据抓取.md","md","2246","2026-06-22T20:37:06.0000000Z","487841bb4981c51dfb18e7432c4b27a5adf7c0f9e8d3f93429a3bd71a14989f8","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\三场比赛复盘报告_20260621.md","md","8497","2026-06-21T06:10:53.0000000Z","1fee130cb1c3aff4842eb29189ba98547a5a6a245b4a424bf00034cde4793239","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\三场比赛冷门猎手分析报告.md","md","5791","2026-06-24T19:27:09.0000000Z","d576b584b816a7374922023a2740a1f988199d292a34753b6e8d4401350b862c","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\三串一策略修正报告_v3.2.md","md","2764","2026-06-22T05:58:16.0000000Z","5c1d6cb745a03194ebc4b7d9cf7a3822a731fd723659cb6e711f95f9d1a60b43","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\三串一命中率模拟报告.md","md","2739","2026-06-21T23:16:00.0000000Z","350695523f2bddd6c189478d9d36bf6d6d767afd30139d7fa1da5b1079446422","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\伤病修正后综合分析_4场世界杯_20260620.md","md","12810","2026-06-20T10:06:56.0000000Z","99af06af30c303651bc1ded34cdddfd8c398e08132efd9ca9f2814c90c6b5516","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\伤病阵容报告_4场世界杯_20260620.md","md","15470","2026-06-20T10:05:44.0000000Z","e8d0d7dbfcb5030c695dc57d5320049e12728c5899c3a50aee1463b5cf6c5564","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯013-024技术统计补全.md","md","5050","2026-06-24T18:12:36.0000000Z","e0c888f6820722e2356a578e83d3f40671d06434f7ea882646a8882b106c8401","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯037-048技术统计补全.md","md","4657","2026-06-24T18:13:22.0000000Z","cd66d35620b36b9d85ff1e555684668185a23aa6be3c79b3aa912a206d05b307","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯48场竞彩SP赔率补全报告.md","md","5213","2026-06-25T08:18:39.0000000Z","06b6e9cd7fd344548329eb8bfa2cec429bd2784cc14608b136a1e9d6a5c760a2","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯48场赔率补全报告.md","md","3945","2026-06-24T18:16:09.0000000Z","52ff002242dbf99fbf8d40e6af70919b2337c05527bcf956aab7188acefa2f89","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯48场全部赔率数据.md","md","8255","2026-06-24T18:17:59.0000000Z","f47ff2b940276a6d0e96e8fcffbfced56d604cd04048bcdfce9d3026ffa363fa","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯48场全部数据整合报告.md","md","13349","2026-06-24T18:22:39.0000000Z","4837ce2d22ddb3742dc48d2088a6df78807b3382f79d4b070791bca22d12211e","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯4场串关方案.md","md","14939","2026-06-19T19:44:25.0000000Z","cec2cfb8883d0e1f90c873bd1e336d60a37d1c6a864b792cacaa76af1c0d0b37","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯4场分析报告_20260620.md","md","16318","2026-06-20T07:36:12.0000000Z","82360b0088c03dab1302c9e246fa6231359b302020edc789ad62b64bb821ee2c","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯4场即时数据深度分析+串关方案.md","md","13513","2026-06-19T20:07:27.0000000Z","116cdbc37254268f44e783ee1f5a9ae4c06350a21605d4af022773fd74762014","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯4场全串关方案矩阵_20260620.md","md","21845","2026-06-20T08:18:26.0000000Z","59857d501c1fbff9b8f60f73cd31e7ec1de60c0b2ae55870344f4338ba004141","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯4场让球盘深度分析_20260620.md","md","4364","2026-06-20T07:59:23.0000000Z","d896d6535ee91492cb1fe3ffcd02a423d47d6bb2b61512b75db8e304f140f13d","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯4场深度分析报告.md","md","12465","2026-06-19T19:27:18.0000000Z","653fe4ec8036e0938eba5641b483b9d3cb4805f2cc2d2c354f31b35633b92916","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯4场深度分析报告_20260621.md","md","13551","2026-06-20T13:43:29.0000000Z","3db1eb9bd3b632d5de7f33d7e3f01d55b208d95cfb03d9fc93607856beb6a45b","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯4场修正版深度分析报告.md","md","10225","2026-06-19T20:53:54.0000000Z","8a8be11f202c89d42fb8fb6eb2c87a5af076da71ed02424d8af361257b820e64","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯4场最终修正版报告.md","md","3548","2026-06-19T22:39:14.0000000Z","f1e4014ac6940ef66af5bde7e9d74bb28a05b4b4c7721a43471e0aa91db189c1","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯6_23四场冷门猎手分析报告.md","md","11107","2026-06-23T12:11:20.0000000Z","524aa67d1d07da2e3b8a08457f3aecc956c32926eb75d074b51a47a002b4e08f","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯6_24四场竞彩+欧洲初盘综合分析报告.md","md","13499","2026-06-23T12:29:43.0000000Z","d63cc1b1e0f5d734691ae6c89f0a2b319994a982456c4262e352d91ad8f30b7c","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\世界杯第三轮6场复盘报告.md","md","4671","2026-06-25T07:43:22.0000000Z","e41869b14f8dcb9790e193331996d03d3e5aa52b7828a8bb8d9ebd0030a081cc","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\数据库验证报告_20260620.md","md","7755","2026-06-20T16:04:57.0000000Z","b69a38dda78886e53f5aba56dfb0c2895c0f13e699b0dfaee510fa096693923c","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\数据完善进度汇总.md","md","2672","2026-06-24T05:48:16.0000000Z","de8ea9f1c43630f9ae02dffa0c785fc2d168c066fcec4467cd1a84e80e382af6","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\双源赔率交叉对比报告.md","md","10486","2026-06-19T11:30:29.0000000Z","3bee0c2d98cba309fa7c639add24a0ca8af3dfb8744fe4b249753e820fc772e8","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\双源赔率全维度交叉对比报告_v2.md","md","11579","2026-06-19T11:43:12.0000000Z","cc0a571d8a0a0ed9b3acce2dd220575e30dcb2dadda96c673931d6d815578938","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\四场核心冷门猎手分析.md","md","9088","2026-06-24T11:51:48.0000000Z","4d2b5ecbe02c73ef8e4a61a59a2dd3f0738a59de1310be48d52848c7b3e54e58","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\西班牙vs沙特_复盘报告_20260622.md","md","5925","2026-06-21T18:06:47.0000000Z","a2579ad4b2830fd6f7cb8b35d26a4c1fd9eafc9c1ab7ca49eb0bc2fe6a3a3bf0","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\西班牙vs沙特_深度框架分析_独立判断.md","md","8592","2026-06-21T13:59:42.0000000Z","07154d3c888b96dbde2c8682039feff0338286b872447535945afb31124cf534","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\系统完整度评估_全部不足清单.md","md","7085","2026-06-19T11:47:48.0000000Z","0f28b70ef710886b802d21aca78a171966c918da875f69e8e593a88fb049bf04","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\用户分享文件.md","md","287381","2026-06-19T07:26:59.0000000Z","90127fdc864555fccb8133dbf351f39e2469ace317cb164446c5e4b6ba0d45c0","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\足球分析框架数据汇总.md","md","5864","2026-06-24T07:25:50.0000000Z","a2a87c7f9d81f7f7f350a2036048b9db962b6f9eeb7eb754edfbdb00714ac9b5","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\最终版分析_球探网官方数据_20260620.md","md","11490","2026-06-20T11:34:44.0000000Z","2c98fe66936c3cbe15ada703c9fd1a710b99e6c97129efb989e1786e46813ffc","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\最终报告_6_24四场竞彩+欧洲综合分析.md","md","8182","2026-06-23T12:51:28.0000000Z","849759ae71beae1d6b26dc796760b6af3bfd083a6b0581ddbf55393d1aa147e0","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15\最终报告_重新抓取验证.md","md","9248","2026-06-23T13:03:01.0000000Z","326a50b10572dad895835bb3fc859ac6b7f11a4ba01a3573404f9bae91af68f6","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"2026-07-15_csv_inventory.csv","csv","67063","2026-07-14T19:00:28.9954035Z","0e5f0ecdcea9c9357a014930cbd250881f1447c3d60d1dbec52aeaebf8a33641","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
"market_dataset_unique_hashes.csv","csv","5865","2026-07-14T19:01:19.9443740Z","f79513542f05bca773db0b1d98c106887e1f5d1330d5614d33f66d6099238c4e","RETAINED_RAW_NOT_TRAINING_BY_DEFAULT"
