"Dataset","SourceMatchID","Status","Reasons"
"international_matches","2022-06-16_Armenia_Scotland","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-16_Ukraine_Scotland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-17_Finland_Romania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-17_Bosnia and Herzegovina_Finland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-17_Montenegro_Romania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-17_Greece_Northern Ireland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-17_Kosovo_Cyprus","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-17_Cyprus_Kosovo","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-17_Northern Ireland_Greece","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Latvia_Andorra","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Liechtenstein_Andorra","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Andorra_Liechtenstein","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Latvia_Moldova","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Azerbaijan_Slovakia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Belarus_Kazakhstan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Kazakhstan_Belarus","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Slovakia_Azerbaijan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Moldova_Latvia","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Turkey_Faroe Islands","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Luxembourg_Lithuania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Faroe Islands_Turkey","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Lithuania_Luxembourg","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_England_Italy","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Germany_Hungary","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Hungary_Germany","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Italy_England","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Netherlands_Belgium","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Wales_Poland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Belgium_Wales","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Croatia_Denmark","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_France_Austria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Austria_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Denmark_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Spain_Switzerland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Portugal_Czech Republic","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Czech Republic_Spain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Switzerland_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Serbia_Sweden","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Slovenia_Norway","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Sweden_Slovenia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Norway_Serbia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Finland_Romania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Bosnia and Herzegovina_Finland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Montenegro_Romania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Scotland_Ukraine","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Armenia_Scotland","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Ireland_Armenia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-18_Ukraine_Scotland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2023-06-14_Netherlands_Croatia","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2023-06-18_Netherlands_Italy","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2023-06-18_Croatia_Spain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-10_France_Romania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-11_Albania_Switzerland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-11_Wales_Slovakia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-11_England_Russia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-12_Poland_Northern Ireland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-12_Germany_Ukraine","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-12_Turkey_Croatia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-12_Spain_Czech Republic","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-13_Ireland_Sweden","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-13_Belgium_Italy","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-13_Austria_Hungary","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-13_Portugal_Iceland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-14_Russia_Slovakia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-14_Romania_Switzerland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-15_France_Albania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-15_England_Wales","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-15_Ukraine_Northern Ireland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-16_Germany_Poland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-16_Italy_Sweden","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-16_Czech Republic_Croatia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-16_Spain_Turkey","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-17_Belgium_Ireland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-17_Iceland_Hungary","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-17_Portugal_Austria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-18_Switzerland_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-18_Romania_Albania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-19_Slovakia_England","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-20_Russia_Wales","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-20_Northern Ireland_Germany","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-21_Ukraine_Poland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-21_Croatia_Spain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-21_Czech Republic_Turkey","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-22_Hungary_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-22_Iceland_Austria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-22_Italy_Ireland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-22_Sweden_Belgium","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-25_Switzerland_Poland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-25_Wales_Northern Ireland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-25_Croatia_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-25_France_Ireland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-26_Germany_Slovakia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-26_Hungary_Belgium","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2016-06-26_Italy_Spain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-06-27_England_Iceland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-07-01_Poland_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-07-01_Wales_Belgium","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-07-02_Germany_Italy","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-07-03_France_Iceland","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2016-07-06_Portugal_Wales","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-07-07_Germany_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2016-07-10_Portugal_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-12_Brazil_Croatia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-13_Mexico_Cameroon","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-13_Spain_Netherlands","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2014-06-13_Chile_Australia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-14_Colombia_Greece","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-14_Uruguay_Costa Rica","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-14_England_Italy","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-14_Ivory Coast_Japan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-15_Switzerland_Ecuador","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-15_France_Honduras","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-15_Argentina_Bosnia and Herzegovina","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-16_Germany_Portugal","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2014-06-16_Iran_Nigeria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-16_Ghana_USA","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-17_Belgium_Algeria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-17_Brazil_Mexico","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-17_Russia_Korea Republic","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-18_Australia_Netherlands","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-18_Spain_Chile","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-18_Cameroon_Croatia","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2014-06-19_Colombia_Ivory Coast","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-19_Uruguay_England","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-19_Japan_Greece","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-20_Honduras_Ecuador","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-20_Switzerland_France","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2014-06-20_Argentina_Iran","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-21_Germany_Ghana","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-21_Nigeria_Bosnia and Herzegovina","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-21_Belgium_Russia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-22_Korea Republic_Algeria","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2014-06-22_USA_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-23_Australia_Spain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-23_Netherlands_Chile","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-23_Cameroon_Brazil","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2014-06-23_Croatia_Mexico","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-24_Italy_Uruguay","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-24_Costa Rica_England","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-24_Japan_Colombia","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2014-06-24_Greece_Ivory Coast","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-25_Nigeria_Argentina","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-25_Bosnia and Herzegovina_Iran","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-25_Honduras_Switzerland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-25_Ecuador_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-26_USA_Germany","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-26_Portugal_Ghana","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-26_Korea Republic_Belgium","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-26_Algeria_Russia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-28_Brazil_Chile","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-28_Colombia_Uruguay","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-29_Netherlands_Mexico","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-29_Costa Rica_Greece","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-30_France_Nigeria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-06-30_Germany_Algeria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-07-01_Argentina_Switzerland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-07-01_Belgium_USA","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-07-04_Brazil_Colombia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-07-04_France_Germany","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-07-05_Netherlands_Costa Rica","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-07-05_Argentina_Belgium","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-07-08_Brazil_Germany","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2014-07-09_Netherlands_Argentina","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-07-12_Brazil_Netherlands","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2014-07-13_Germany_Argentina","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-11_South Africa_Mexico","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-11_Uruguay_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-12_Korea Republic_Greece","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-12_Argentina_Nigeria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-12_England_USA","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-13_Algeria_Slovenia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-13_Serbia_Ghana","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-13_Germany_Australia","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2010-06-14_Netherlands_Denmark","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-14_Japan_Cameroon","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-14_Italy_Paraguay","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-15_New Zealand_Slovakia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-15_Ivory Coast_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-15_Brazil_Korea DPR","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-16_Honduras_Chile","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-16_Spain_Switzerland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-17_South Africa_Uruguay","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-17_Mexico_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-17_Argentina_Korea Republic","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2010-06-17_Greece_Nigeria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-18_England_Algeria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-18_Slovenia_USA","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-18_Germany_Serbia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-19_Ghana_Australia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-19_Netherlands_Japan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-19_Denmark_Cameroon","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-20_Italy_New Zealand","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-20_Slovakia_Paraguay","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-20_Brazil_Ivory Coast","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-20_Portugal_Korea DPR","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2010-06-21_Chile_Switzerland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-21_Spain_Honduras","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-22_Mexico_Uruguay","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-22_France_South Africa","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-22_Nigeria_Korea Republic","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-22_Greece_Argentina","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-23_USA_Algeria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-23_Slovenia_England","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-23_Ghana_Germany","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-23_Australia_Serbia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-24_Slovakia_Italy","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-24_Paraguay_New Zealand","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-24_Denmark_Japan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-24_Cameroon_Netherlands","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-25_Korea DPR_Ivory Coast","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-25_Brazil_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-25_Spain_Chile","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-25_Switzerland_Honduras","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-26_Uruguay_Korea Republic","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-26_USA_Ghana","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-27_Germany_England","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2010-06-27_Argentina_Mexico","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-28_Netherlands_Slovakia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-28_Brazil_Chile","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-29_Paraguay_Japan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-06-29_Spain_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-07-02_Netherlands_Brazil","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-07-02_Uruguay_Ghana","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-07-03_Germany_Argentina","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2010-07-03_Paraguay_Spain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-07-06_Uruguay_Netherlands","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-07-07_Germany_Spain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-07-10_Germany_Uruguay","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2010-07-11_Netherlands_Spain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-08_Poland_Greece","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-08_Russia_Czech Republic","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2012-06-09_Netherlands_Denmark","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-09_Germany_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-10_Spain_Italy","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-10_Ireland_Croatia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-11_France_England","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-11_Ukraine_Sweden","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-12_Greece_Czech Republic","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-12_Poland_Russia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-13_Denmark_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-13_Netherlands_Germany","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-14_Italy_Croatia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-14_Spain_Ireland","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2012-06-15_Sweden_England","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-15_Ukraine_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-16_Czech Republic_Poland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-16_Greece_Russia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-17_Portugal_Netherlands","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-17_Denmark_Germany","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-18_Croatia_Spain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-18_Italy_Ireland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-19_England_Ukraine","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-19_Sweden_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-21_Czech Republic_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-21_Germany_Greece","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2012-06-22_Spain_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-22_England_Italy","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-27_Portugal_Spain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-06-28_Germany_Italy","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2012-07-01_Spain_Italy","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2008-06-07_Switzerland_Czech Republic","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2008-06-07_Portugal_Turkey","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2008-06-08_Austria_Croatia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2008-06-08_Germany_Poland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2008-06-09_Romania_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2008-06-09_Netherlands_Italy","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2008-06-10_Spain_Russia","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2008-06-10_Greece_Sweden","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2008-06-11_Czech Republic_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2008-06-11_Switzerland_Turkey","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2008-06-12_Croatia_Germany","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2008-06-12_Austria_Poland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2008-06-13_Italy_Romania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2008-06-13_Netherlands_France","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2008-06-14_Sweden_Spain","QUARANTINED","UNVERIFIABLE_SOURCE"
